uniqueid,,plotid,year,corn_yield,soybean_yield,wheat_yield,rc_biomass,rc_nitrogen,oat_yield,N_fertilizer,N_manure,corn_N_export,soy_seed_N,seed_BNF,soy_stover,stover_N,stover_BNF,soy_root,root_N,root_BNF,soy_BNF,soy_N_export,wheat_N_export,clover_N,clover_BNF,N_import,N_export,N_balance
BRADFORD.A,,404,2015,6023,0,0,0,0,0,156.92,0,88.5381,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,88.5381,68.3819
BRADFORD.A,,405,2012,1928,0,0,0,0,0,86.31,0,28.3416,0,0,0,0,0,0,0,0,0,0,0,0,0,86.31,28.3416,57.9684
BRADFORD.A,,405,2013,10532,0,0,0,0,0,212.96,0,154.8204,0,0,0,0,0,0,0,0,0,0,0,0,0,212.96,154.8204,58.1396
BRADFORD.A,,405,2014,10052,0,0,0,0,0,165.89,0,147.7644,0,0,0,0,0,0,0,0,0,0,0,0,0,165.89,147.7644,18.1256
BRADFORD.A,,405,2015,7735,0,0,0,0,0,150.19,0,113.7045,0,0,0,0,0,0,0,0,0,0,0,0,0,150.19,113.7045,36.4855
BRADFORD.B1,,101,2011,623,0,0,0,0,0,33.63,0,9.1581,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,9.1581,24.4719
BRADFORD.B1,,101,2012,12,0,0,0,0,0,33.63,0,0.1764,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,0.1764,33.4536
BRADFORD.B1,,101,2013,3084,0,0,0,0,0,33.63,0,45.3348,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,45.3348,-11.7048
BRADFORD.B1,,101,2014,1572,0,0,0,0,0,33.63,0,23.1084,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,23.1084,10.5216
BRADFORD.B1,,101,2015,734,0,0,0,0,0,33.63,0,10.7898,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,10.7898,22.8402
BRADFORD.B1,,102,2011,2862,0,0,0,0,0,77.34,0,42.0714,0,0,0,0,0,0,0,0,0,0,0,0,0,77.34,42.0714,35.2686
BRADFORD.B1,,102,2012,23,0,0,0,0,0,71.74,0,0.3381,0,0,0,0,0,0,0,0,0,0,0,0,0,71.74,0.3381,71.4019
BRADFORD.B1,,102,2013,4739,0,0,0,0,0,70.62,0,69.6633,0,0,0,0,0,0,0,0,0,0,0,0,0,70.62,69.6633,0.9567
BRADFORD.B1,,102,2014,3091,0,0,0,0,0,80.71,0,45.4377,0,0,0,0,0,0,0,0,0,0,0,0,0,80.71,45.4377,35.2723
BRADFORD.B1,,102,2015,2774,0,0,0,0,0,68.38,0,40.7778,0,0,0,0,0,0,0,0,0,0,0,0,0,68.38,40.7778,27.6022
BRADFORD.B1,,103,2011,4239,0,0,0,0,0,156.92,0,62.3133,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,62.3133,94.6067
BRADFORD.B1,,103,2012,12,0,0,0,0,0,156.92,0,0.1764,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,0.1764,156.7436
BRADFORD.B1,,103,2013,6824,0,0,0,0,0,156.92,0,100.3128,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,100.3128,56.6072
BRADFORD.B1,,103,2014,1873,0,0,0,0,0,156.92,0,27.5331,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,27.5331,129.3869
BRADFORD.B1,,103,2015,1005,0,0,0,0,0,156.92,0,14.7735,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,14.7735,142.1465
BRADFORD.B1,,104,2011,3530,0,0,0,0,0,77.34,0,51.891,0,0,0,0,0,0,0,0,0,0,0,0,0,77.34,51.891,25.449
BRADFORD.B1,,104,2012,111,0,0,0,0,0,87.43,0,1.6317,0,0,0,0,0,0,0,0,0,0,0,0,0,87.43,1.6317,85.7983
BRADFORD.B1,,104,2013,8811,0,0,0,0,0,59.41,0,129.5217,0,0,0,0,0,0,0,0,0,0,0,0,0,59.41,129.5217,-70.1117
BRADFORD.B1,,104,2014,1849,0,0,0,0,0,33.63,0,27.1803,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,27.1803,6.4497
BRADFORD.B1,,104,2015,4838,0,0,0,0,0,98.64,0,71.1186,0,0,0,0,0,0,0,0,0,0,0,0,0,98.64,71.1186,27.5214
BRADFORD.B1,,105,2011,4457,0,0,0,0,0,156.92,0,65.5179,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,65.5179,91.4021
BRADFORD.B1,,105,2012,324,0,0,0,0,0,156.92,0,4.7628,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,4.7628,152.1572
BRADFORD.B1,,105,2013,3857,0,0,0,0,0,156.92,0,56.6979,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,56.6979,100.2221
BRADFORD.B1,,105,2014,8536,0,0,0,0,0,156.92,0,125.4792,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,125.4792,31.4408
BRADFORD.B1,,105,2015,1929,0,0,0,0,0,156.92,0,28.3563,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,28.3563,128.5637
BRADFORD.B1,,106,2011,2673,0,0,0,0,0,33.63,0,39.2931,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,39.2931,-5.6631
BRADFORD.B1,,106,2012,146,0,0,0,0,0,33.63,0,2.1462,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,2.1462,31.4838
BRADFORD.B1,,106,2013,2636,0,0,0,0,0,33.63,0,38.7492,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,38.7492,-5.1192
BRADFORD.B1,,106,2014,8854,0,0,0,0,0,33.63,0,130.1538,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,130.1538,-96.5238
BRADFORD.B1,,106,2015,2062,0,0,0,0,0,33.63,0,30.3114,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,30.3114,3.3186
BRADFORD.B1,,107,2011,5055,0,0,0,0,0,112.09,0,74.3085,0,0,0,0,0,0,0,0,0,0,0,0,0,112.09,74.3085,37.7815
BRADFORD.B1,,107,2012,399,0,0,0,0,0,153.56,0,5.8653,0,0,0,0,0,0,0,0,0,0,0,0,0,153.56,5.8653,147.6947
BRADFORD.B1,,107,2013,7996,0,0,0,0,0,118.81,0,117.5412,0,0,0,0,0,0,0,0,0,0,0,0,0,118.81,117.5412,1.2688
BRADFORD.B1,,107,2014,7979,0,0,0,0,0,144.59,0,117.2913,0,0,0,0,0,0,0,0,0,0,0,0,0,144.59,117.2913,27.2987
BRADFORD.B1,,107,2015,6348,0,0,0,0,0,179.34,0,93.3156,0,0,0,0,0,0,0,0,0,0,0,0,0,179.34,93.3156,86.0244
BRADFORD.B1,,109,2011,4807,0,0,0,0,0,156.92,0,70.6629,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,70.6629,86.2571
BRADFORD.B1,,109,2012,141,0,0,0,0,0,156.92,0,2.0727,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,2.0727,154.8473
BRADFORD.B1,,109,2013,4650,0,0,0,0,0,156.92,0,68.355,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,68.355,88.565
BRADFORD.B1,,109,2014,8353,0,0,0,0,0,156.92,0,122.7891,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,122.7891,34.1309
BRADFORD.B1,,109,2015,3021,0,0,0,0,0,156.92,0,44.4087,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,44.4087,112.5113
BRADFORD.B1,,110,2011,5327,0,0,0,0,0,108.73,0,78.3069,0,0,0,0,0,0,0,0,0,0,0,0,0,108.73,78.3069,30.4231
BRADFORD.B1,,110,2012,16,0,0,0,0,0,73.98,0,0.2352,0,0,0,0,0,0,0,0,0,0,0,0,0,73.98,0.2352,73.7448
BRADFORD.B1,,110,2013,8526,0,0,0,0,0,168.13,0,125.3322,0,0,0,0,0,0,0,0,0,0,0,0,0,168.13,125.3322,42.7978
BRADFORD.B1,,110,2014,7193,0,0,0,0,0,108.73,0,105.7371,0,0,0,0,0,0,0,0,0,0,0,0,0,108.73,105.7371,2.9929
BRADFORD.B1,,110,2015,8827,0,0,0,0,0,329.53,0,129.7569,0,0,0,0,0,0,0,0,0,0,0,0,0,329.53,129.7569,199.7731
BRADFORD.B1,,111,2011,5331,0,0,0,0,0,95.28,0,78.3657,0,0,0,0,0,0,0,0,0,0,0,0,0,95.28,78.3657,16.9143
BRADFORD.B1,,111,2012,150,0,0,0,0,0,122.18,0,2.205,0,0,0,0,0,0,0,0,0,0,0,0,0,122.18,2.205,119.975
BRADFORD.B1,,111,2013,8470,0,0,0,0,0,269.01,0,124.509,0,0,0,0,0,0,0,0,0,0,0,0,0,269.01,124.509,144.501
BRADFORD.B1,,111,2014,6979,0,0,0,0,0,154.68,0,102.5913,0,0,0,0,0,0,0,0,0,0,0,0,0,154.68,102.5913,52.0887
BRADFORD.B1,,111,2015,6290,0,0,0,0,0,180.46,0,92.463,0,0,0,0,0,0,0,0,0,0,0,0,0,180.46,92.463,87.997
BRADFORD.B1,,112,2011,5199,0,0,0,0,0,156.92,0,76.4253,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,76.4253,80.4947
BRADFORD.B1,,112,2012,150,0,0,0,0,0,156.92,0,2.205,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,2.205,154.715
BRADFORD.B1,,112,2013,10387,0,0,0,0,0,156.92,0,152.6889,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,152.6889,4.2311
BRADFORD.B1,,112,2014,9234,0,0,0,0,0,156.92,0,135.7398,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,135.7398,21.1802
BRADFORD.B1,,112,2015,4760,0,0,0,0,0,156.92,0,69.972,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,69.972,86.948
BRADFORD.B1,,113,2011,4228,0,0,0,0,0,81.83,0,62.1516,0,0,0,0,0,0,0,0,0,0,0,0,0,81.83,62.1516,19.6784
BRADFORD.B1,,113,2012,76,0,0,0,0,0,33.63,0,1.1172,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,1.1172,32.5128
BRADFORD.B1,,113,2013,3736,0,0,0,0,0,63.89,0,54.9192,0,0,0,0,0,0,0,0,0,0,0,0,0,63.89,54.9192,8.9708
BRADFORD.B1,,113,2014,3794,0,0,0,0,0,76.22,0,55.7718,0,0,0,0,0,0,0,0,0,0,0,0,0,76.22,55.7718,20.4482
BRADFORD.B1,,113,2015,4795,0,0,0,0,0,100.88,0,70.4865,0,0,0,0,0,0,0,0,0,0,0,0,0,100.88,70.4865,30.3935
BRADFORD.B1,,114,2011,4823,0,0,0,0,0,118.81,0,70.8981,0,0,0,0,0,0,0,0,0,0,0,0,0,118.81,70.8981,47.9119
BRADFORD.B1,,114,2012,150,0,0,0,0,0,79.58,0,2.205,0,0,0,0,0,0,0,0,0,0,0,0,0,79.58,2.205,77.375
BRADFORD.B1,,114,2013,8774,0,0,0,0,0,207.36,0,128.9778,0,0,0,0,0,0,0,0,0,0,0,0,0,207.36,128.9778,78.3822
BRADFORD.B1,,114,2014,4454,0,0,0,0,0,71.74,0,65.4738,0,0,0,0,0,0,0,0,0,0,0,0,0,71.74,65.4738,6.2662
BRADFORD.B1,,114,2015,7521,0,0,0,0,0,212.97,0,110.5587,0,0,0,0,0,0,0,0,0,0,0,0,0,212.97,110.5587,102.4113
BRADFORD.B1,,115,2011,3956,0,0,0,0,0,82.95,0,58.1532,0,0,0,0,0,0,0,0,0,0,0,0,0,82.95,58.1532,24.7968
BRADFORD.B1,,115,2012,245,0,0,0,0,0,56.05,0,3.6015,0,0,0,0,0,0,0,0,0,0,0,0,0,56.05,3.6015,52.4485
BRADFORD.B1,,115,2013,4826,0,0,0,0,0,94.16,0,70.9422,0,0,0,0,0,0,0,0,0,0,0,0,0,94.16,70.9422,23.2178
BRADFORD.B1,,115,2014,4139,0,0,0,0,0,125.54,0,60.8433,0,0,0,0,0,0,0,0,0,0,0,0,0,125.54,60.8433,64.6967
BRADFORD.B1,,115,2015,3994,0,0,0,0,0,89.67,0,58.7118,0,0,0,0,0,0,0,0,0,0,0,0,0,89.67,58.7118,30.9582
BRADFORD.B1,,116,2011,3020,0,0,0,0,0,33.63,0,44.394,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,44.394,-10.764
BRADFORD.B1,,116,2012,58,0,0,0,0,0,33.63,0,0.8526,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,0.8526,32.7774
BRADFORD.B1,,116,2013,2355,0,0,0,0,0,33.63,0,34.6185,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,34.6185,-0.9885
BRADFORD.B1,,116,2014,1396,0,0,0,0,0,33.63,0,20.5212,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,20.5212,13.1088
BRADFORD.B1,,116,2015,1281,0,0,0,0,0,33.63,0,18.8307,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,18.8307,14.7993
BRADFORD.B1,,117,2011,2165,0,0,0,0,0,33.63,0,31.8255,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,31.8255,1.8045
BRADFORD.B1,,117,2012,111,0,0,0,0,0,33.63,0,1.6317,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,1.6317,31.9983
BRADFORD.B1,,117,2013,5272,0,0,0,0,0,33.63,0,77.4984,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,77.4984,-43.8684
BRADFORD.B1,,117,2014,2151,0,0,0,0,0,33.63,0,31.6197,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,31.6197,2.0103
BRADFORD.B1,,117,2015,1524,0,0,0,0,0,33.63,0,22.4028,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,22.4028,11.2272
BRADFORD.B1,,201,2011,4272,0,0,0,0,0,156.92,0,62.7984,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,62.7984,94.1216
BRADFORD.B1,,201,2012,196,0,0,0,0,0,156.92,0,2.8812,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,2.8812,154.0388
BRADFORD.B1,,201,2013,4222,0,0,0,0,0,156.92,0,62.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,62.0634,94.8566
BRADFORD.B1,,201,2014,7785,0,0,0,0,0,156.92,0,114.4395,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,114.4395,42.4805
BRADFORD.B1,,201,2015,2085,0,0,0,0,0,156.92,0,30.6495,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,30.6495,126.2705
BRADFORD.B1,,202,2011,4621,0,0,0,0,0,130.02,0,67.9287,0,0,0,0,0,0,0,0,0,0,0,0,0,130.02,67.9287,62.0913
BRADFORD.B1,,202,2012,233,0,0,0,0,0,56.05,0,3.4251,0,0,0,0,0,0,0,0,0,0,0,0,0,56.05,3.4251,52.6249
BRADFORD.B1,,202,2013,7827,0,0,0,0,0,172.62,0,115.0569,0,0,0,0,0,0,0,0,0,0,0,0,0,172.62,115.0569,57.5631
BRADFORD.B1,,202,2014,5187,0,0,0,0,0,119.94,0,76.2489,0,0,0,0,0,0,0,0,0,0,0,0,0,119.94,76.2489,43.6911
BRADFORD.B1,,202,2015,8065,0,0,0,0,0,280.22,0,118.5555,0,0,0,0,0,0,0,0,0,0,0,0,0,280.22,118.5555,161.6645
BRADFORD.B1,,203,2011,4937,0,0,0,0,0,143.47,0,72.5739,0,0,0,0,0,0,0,0,0,0,0,0,0,143.47,72.5739,70.8961
BRADFORD.B1,,203,2012,35,0,0,0,0,0,65.01,0,0.5145,0,0,0,0,0,0,0,0,0,0,0,0,0,65.01,0.5145,64.4955
BRADFORD.B1,,203,2013,10279,0,0,0,0,0,252.2,0,151.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,252.2,151.1013,101.0987
BRADFORD.B1,,203,2014,7236,0,0,0,0,0,161.41,0,106.3692,0,0,0,0,0,0,0,0,0,0,0,0,0,161.41,106.3692,55.0408
BRADFORD.B1,,203,2015,9084,0,0,0,0,0,280.22,0,133.5348,0,0,0,0,0,0,0,0,0,0,0,0,0,280.22,133.5348,146.6852
BRADFORD.B1,,204,2011,4076,0,0,0,0,0,67.26,0,59.9172,0,0,0,0,0,0,0,0,0,0,0,0,0,67.26,59.9172,7.3428
BRADFORD.B1,,204,2012,192,0,0,0,0,0,36.99,0,2.8224,0,0,0,0,0,0,0,0,0,0,0,0,0,36.99,2.8224,34.1676
BRADFORD.B1,,204,2013,6608,0,0,0,0,0,71.74,0,97.1376,0,0,0,0,0,0,0,0,0,0,0,0,0,71.74,97.1376,-25.3976
BRADFORD.B1,,204,2014,2125,0,0,0,0,0,33.63,0,31.2375,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,31.2375,2.3925
BRADFORD.B1,,204,2015,5131,0,0,0,0,0,91.91,0,75.4257,0,0,0,0,0,0,0,0,0,0,0,0,0,91.91,75.4257,16.4843
BRADFORD.B1,,205,2011,5015,0,0,0,0,0,125.54,0,73.7205,0,0,0,0,0,0,0,0,0,0,0,0,0,125.54,73.7205,51.8195
BRADFORD.B1,,205,2012,232,0,0,0,0,0,118.81,0,3.4104,0,0,0,0,0,0,0,0,0,0,0,0,0,118.81,3.4104,115.3996
BRADFORD.B1,,205,2013,8608,0,0,0,0,0,264.53,0,126.5376,0,0,0,0,0,0,0,0,0,0,0,0,0,264.53,126.5376,137.9924
BRADFORD.B1,,205,2014,5891,0,0,0,0,0,156.92,0,86.5977,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,86.5977,70.3223
BRADFORD.B1,,205,2015,6620,0,0,0,0,0,228.66,0,97.314,0,0,0,0,0,0,0,0,0,0,0,0,0,228.66,97.314,131.346
BRADFORD.B1,,206,2011,4832,0,0,0,0,0,156.92,0,71.0304,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,71.0304,85.8896
BRADFORD.B1,,206,2012,250,0,0,0,0,0,156.92,0,3.675,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,3.675,153.245
BRADFORD.B1,,206,2013,6992,0,0,0,0,0,156.92,0,102.7824,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,102.7824,54.1376
BRADFORD.B1,,206,2014,2111,0,0,0,0,0,156.92,0,31.0317,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,31.0317,125.8883
BRADFORD.B1,,206,2015,1772,0,0,0,0,0,156.92,0,26.0484,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,26.0484,130.8716
BRADFORD.B1,,207,2011,3975,0,0,0,0,0,69.5,0,58.4325,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,58.4325,11.0675
BRADFORD.B1,,207,2012,506,0,0,0,0,0,50.44,0,7.4382,0,0,0,0,0,0,0,0,0,0,0,0,0,50.44,7.4382,43.0018
BRADFORD.B1,,207,2013,5001,0,0,0,0,0,78.46,0,73.5147,0,0,0,0,0,0,0,0,0,0,0,0,0,78.46,73.5147,4.9453
BRADFORD.B1,,207,2014,4068,0,0,0,0,0,82.95,0,59.7996,0,0,0,0,0,0,0,0,0,0,0,0,0,82.95,59.7996,23.1504
BRADFORD.B1,,207,2015,4671,0,0,0,0,0,90.79,0,68.6637,0,0,0,0,0,0,0,0,0,0,0,0,0,90.79,68.6637,22.1263
BRADFORD.B1,,209,2011,2109,0,0,0,0,0,33.63,0,31.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,31.0023,2.6277
BRADFORD.B1,,209,2012,92,0,0,0,0,0,33.63,0,1.3524,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,1.3524,32.2776
BRADFORD.B1,,209,2013,2169,0,0,0,0,0,33.63,0,31.8843,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,31.8843,1.7457
BRADFORD.B1,,209,2014,1669,0,0,0,0,0,33.63,0,24.5343,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,24.5343,9.0957
BRADFORD.B1,,209,2015,1495,0,0,0,0,0,33.63,0,21.9765,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,21.9765,11.6535
BRADFORD.B1,,210,2011,2268,0,0,0,0,0,33.63,0,33.3396,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,33.3396,0.2904
BRADFORD.B1,,210,2012,81,0,0,0,0,0,33.63,0,1.1907,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,1.1907,32.4393
BRADFORD.B1,,210,2013,2058,0,0,0,0,0,33.63,0,30.2526,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,30.2526,3.3774
BRADFORD.B1,,210,2014,8305,0,0,0,0,0,33.63,0,122.0835,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,122.0835,-88.4535
BRADFORD.B1,,210,2015,1086,0,0,0,0,0,33.63,0,15.9642,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,15.9642,17.6658
BRADFORD.B1,,211,2011,4353,0,0,0,0,0,156.92,0,63.9891,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,63.9891,92.9309
BRADFORD.B1,,211,2012,164,0,0,0,0,0,156.92,0,2.4108,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,2.4108,154.5092
BRADFORD.B1,,211,2013,10788,0,0,0,0,0,156.92,0,158.5836,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,158.5836,-1.6636
BRADFORD.B1,,211,2014,7393,0,0,0,0,0,156.92,0,108.6771,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,108.6771,48.2429
BRADFORD.B1,,211,2015,2031,0,0,0,0,0,156.92,0,29.8557,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,29.8557,127.0643
BRADFORD.B1,,212,2011,4299,0,0,0,0,0,156.92,0,63.1953,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,63.1953,93.7247
BRADFORD.B1,,212,2012,127,0,0,0,0,0,156.92,0,1.8669,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,1.8669,155.0531
BRADFORD.B1,,212,2013,4138,0,0,0,0,0,156.92,0,60.8286,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,60.8286,96.0914
BRADFORD.B1,,212,2014,8001,0,0,0,0,0,156.92,0,117.6147,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,117.6147,39.3053
BRADFORD.B1,,212,2015,1362,0,0,0,0,0,156.92,0,20.0214,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,20.0214,136.8986
BRADFORD.B1,,213,2011,2053,0,0,0,0,0,33.63,0,30.1791,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,30.1791,3.4509
BRADFORD.B1,,213,2012,23,0,0,0,0,0,33.63,0,0.3381,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,0.3381,33.2919
BRADFORD.B1,,213,2013,4840,0,0,0,0,0,33.63,0,71.148,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,71.148,-37.518
BRADFORD.B1,,213,2014,3374,0,0,0,0,0,33.63,0,49.5978,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,49.5978,-15.9678
BRADFORD.B1,,213,2015,1174,0,0,0,0,0,33.63,0,17.2578,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,17.2578,16.3722
BRADFORD.B1,,214,2011,4452,0,0,0,0,0,72.86,0,65.4444,0,0,0,0,0,0,0,0,0,0,0,0,0,72.86,65.4444,7.4156
BRADFORD.B1,,214,2012,111,0,0,0,0,0,71.74,0,1.6317,0,0,0,0,0,0,0,0,0,0,0,0,0,71.74,1.6317,70.1083
BRADFORD.B1,,214,2013,4024,0,0,0,0,0,71.74,0,59.1528,0,0,0,0,0,0,0,0,0,0,0,0,0,71.74,59.1528,12.5872
BRADFORD.B1,,214,2014,4129,0,0,0,0,0,135.63,0,60.6963,0,0,0,0,0,0,0,0,0,0,0,0,0,135.63,60.6963,74.9337
BRADFORD.B1,,214,2015,2818,0,0,0,0,0,102,0,41.4246,0,0,0,0,0,0,0,0,0,0,0,0,0,102,41.4246,60.5754
BRADFORD.B1,,215,2011,2656,0,0,0,0,0,33.63,0,39.0432,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,39.0432,-5.4132
BRADFORD.B1,,215,2012,35,0,0,0,0,0,33.63,0,0.5145,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,0.5145,33.1155
BRADFORD.B1,,215,2013,3807,0,0,0,0,0,33.63,0,55.9629,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,55.9629,-22.3329
BRADFORD.B1,,215,2014,1259,0,0,0,0,0,33.63,0,18.5073,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,18.5073,15.1227
BRADFORD.B1,,215,2015,933,0,0,0,0,0,33.63,0,13.7151,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,13.7151,19.9149
BRADFORD.B1,,216,2011,4130,0,0,0,0,0,72.86,0,60.711,0,0,0,0,0,0,0,0,0,0,0,0,0,72.86,60.711,12.149
BRADFORD.B1,,216,2012,303,0,0,0,0,0,59.41,0,4.4541,0,0,0,0,0,0,0,0,0,0,0,0,0,59.41,4.4541,54.9559
BRADFORD.B1,,216,2013,4405,0,0,0,0,0,84.07,0,64.7535,0,0,0,0,0,0,0,0,0,0,0,0,0,84.07,64.7535,19.3165
BRADFORD.B1,,216,2014,1978,0,0,0,0,0,67.26,0,29.0766,0,0,0,0,0,0,0,0,0,0,0,0,0,67.26,29.0766,38.1834
BRADFORD.B1,,216,2015,3542,0,0,0,0,0,75.1,0,52.0674,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1,52.0674,23.0326
BRADFORD.B1,,217,2011,5483,0,0,0,0,0,141.23,0,80.6001,0,0,0,0,0,0,0,0,0,0,0,0,0,141.23,80.6001,60.6299
BRADFORD.B1,,217,2012,35,0,0,0,0,0,147.96,0,0.5145,0,0,0,0,0,0,0,0,0,0,0,0,0,147.96,0.5145,147.4455
BRADFORD.B1,,217,2013,5978,0,0,0,0,0,190.55,0,87.8766,0,0,0,0,0,0,0,0,0,0,0,0,0,190.55,87.8766,102.6734
BRADFORD.B1,,217,2014,5566,0,0,0,0,0,237.62,0,81.8202,0,0,0,0,0,0,0,0,0,0,0,0,0,237.62,81.8202,155.7998
BRADFORD.B1,,217,2015,6275,0,0,0,0,0,280.22,0,92.2425,0,0,0,0,0,0,0,0,0,0,0,0,0,280.22,92.2425,187.9775
BRADFORD.B1,,301,2011,3651,0,0,0,0,0,156.92,0,53.6697,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,53.6697,103.2503
BRADFORD.B1,,301,2012,0,0,0,0,0,0,156.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,0,156.92
BRADFORD.B1,,301,2013,6650,0,0,0,0,0,156.92,0,97.755,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,97.755,59.165
BRADFORD.B1,,301,2014,2744,0,0,0,0,0,156.92,0,40.3368,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,40.3368,116.5832
BRADFORD.B1,,301,2015,1655,0,0,0,0,0,156.92,0,24.3285,0,0,0,0,0,0,0,0,0,0,0,0,0,156.92,24.3285,132.5915
BRADFORD.B1,,302,2011,2588,0,0,0,0,0,110.97,0,38.0436,0,0,0,0,0,0,0,0,0,0,0,0,0,110.97,38.0436,72.9264
BRADFORD.B1,,302,2012,5,0,0,0,0,0,124.42,0,0.0735,0,0,0,0,0,0,0,0,0,0,0,0,0,124.42,0.0735,124.3465
BRADFORD.B1,,302,2013,8724,0,0,0,0,0,198.4,0,128.2428,0,0,0,0,0,0,0,0,0,0,0,0,0,198.4,128.2428,70.1572
