Year,Replicate,Rotation,Nitrogen,Tillage,Species,Biomass_kg_ha
2014,3,ROT37v,NIT2,TIL1,Corn,0
2015,3,ROT37v,NIT2,TIL1,Soybean w/ Rye,0
2014,3,ROT4,NIT2,TIL1,Soybean,0
2015,3,ROT4,NIT2,TIL1,Corn,0
2014,3,ROT4,NIT2,TIL1,Soybean,0
2015,3,ROT4,NIT2,TIL1,Corn,0
2014,3,ROT36v,NIT2,TIL1,Soybean,0
2015,3,ROT36v,NIT2,TIL1,Corn w/ Rye,0
2014,4,ROT59,NIT2,TIL1,Soybean,0
2015,4,ROT59,NIT2,TIL1,Corn w/ Rye,0
2014,4,ROT37v,NIT2,TIL1,Corn,0
2015,4,ROT37v,NIT2,TIL1,Soybean w/ Rye,0
2014,4,ROT38,NIT2,TIL1,Corn w/ Rye,0
2015,4,ROT38,NIT2,TIL1,Corn w/ Rye,0
2014,4,ROT5v,NIT2,TIL1,Corn,0
2015,4,ROT5v,NIT2,TIL1,Soybean,0
2014,4,ROT5v,NIT2,TIL1,Corn,0
2015,4,ROT5v,NIT2,TIL1,Soybean,0
2014,4,ROT1,NIT2,TIL1,Corn,0
2015,4,ROT1,NIT2,TIL1,Corn,0
2014,4,ROT1,NIT2,TIL1,Corn,0
2015,4,ROT1,NIT2,TIL1,Corn,0
2014,4,ROT37v,NIT2,TIL1,Corn,0
2015,4,ROT37v,NIT2,TIL1,Soybean w/ Rye,0
2014,4,ROT4,NIT2,TIL1,Soybean,0
2015,4,ROT4,NIT2,TIL1,Corn,0
2014,4,ROT4,NIT2,TIL1,Soybean,0
2015,4,ROT4,NIT2,TIL1,Corn,0
2014,4,ROT36v,NIT2,TIL1,Soybean,0
2015,4,ROT36v,NIT2,TIL1,Corn w/ Rye,0
2011,1,ROT5v,NIT2,TIL2,Corn,0
2012,1,ROT5v,NIT2,TIL2,Corn,80
2013,1,ROT5v,NIT2,TIL2,Soybean,0
2014,1,ROT5v,NIT2,TIL2,Corn,223
2015,1,ROT5v,NIT2,TIL2,Soybean,39
2011,1,ROT37v,NIT2,TIL2,Corn w/ Rye,0
2012,1,ROT37v,NIT2,TIL2,Corn w/ Rye,200
2013,1,ROT37v,NIT2,TIL2,Soybean w/ Rye,57
2014,1,ROT37v,NIT2,TIL2,Corn w/ Rye,36
2015,1,ROT37v,NIT2,TIL2,Soybean w/ Rye,40
2011,1,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,1,ROT36,NIT2,TIL2,Soybean w/ Rye,120
2013,1,ROT36,NIT2,TIL2,Corn w/ Rye,9
2014,1,ROT36,NIT2,TIL2,Soybean w/ Rye,186
2015,1,ROT36,NIT2,TIL2,Corn w/ Rye,30
2011,1,ROT4,NIT2,TIL2,Corn,0
2012,1,ROT4,NIT2,TIL2,Soybean,40
2013,1,ROT4,NIT2,TIL2,Corn,326
2014,1,ROT4,NIT2,TIL2,Soybean,328
2015,1,ROT4,NIT2,TIL2,Corn,65
2011,2,ROT4,NIT2,TIL2,Corn,0
2012,2,ROT4,NIT2,TIL2,Soybean,40
2013,2,ROT4,NIT2,TIL2,Corn,61
2014,2,ROT4,NIT2,TIL2,Soybean,437
2015,2,ROT4,NIT2,TIL2,Corn,19
2011,2,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,2,ROT36,NIT2,TIL2,Soybean w/ Rye,280
2013,2,ROT36,NIT2,TIL2,Corn w/ Rye,27
2014,2,ROT36,NIT2,TIL2,Soybean w/ Rye,36
2015,2,ROT36,NIT2,TIL2,Corn w/ Rye,4
2011,2,ROT37v,NIT2,TIL2,Corn w/ Rye,0
2012,2,ROT37v,NIT2,TIL2,Corn w/ Rye,80
2013,2,ROT37v,NIT2,TIL2,Soybean w/ Rye,20
2014,2,ROT37v,NIT2,TIL2,Corn w/ Rye,6
2015,2,ROT37v,NIT2,TIL2,Soybean w/ Rye,4
2011,2,ROT5v,NIT2,TIL2,Corn,0
2012,2,ROT5v,NIT2,TIL2,Corn,160
2013,2,ROT5v,NIT2,TIL2,Soybean,65
2014,2,ROT5v,NIT2,TIL2,Corn,5
2015,2,ROT5v,NIT2,TIL2,Soybean,28
2011,3,ROT4,NIT2,TIL2,Corn,0
2012,3,ROT4,NIT2,TIL2,Soybean,280
2013,3,ROT4,NIT2,TIL2,Corn,95
2014,3,ROT4,NIT2,TIL2,Soybean,50
2015,3,ROT4,NIT2,TIL2,Corn,67
2011,3,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,3,ROT36,NIT2,TIL2,Soybean w/ Rye,160
2013,3,ROT36,NIT2,TIL2,Corn w/ Rye,162
2014,3,ROT36,NIT2,TIL2,Soybean w/ Rye,64
2015,3,ROT36,NIT2,TIL2,Corn w/ Rye,0
2011,3,ROT5v,NIT2,TIL2,Corn,0
2012,3,ROT5v,NIT2,TIL2,Corn,920
2013,3,ROT5v,NIT2,TIL2,Soybean,321
2014,3,ROT5v,NIT2,TIL2,Corn,69
2015,3,ROT5v,NIT2,TIL2,Soybean,31
2011,3,ROT37v,NIT2,TIL2,Corn w/ Rye,0
2012,3,ROT37v,NIT2,TIL2,Corn w/ Rye,160
2013,3,ROT37v,NIT2,TIL2,Soybean w/ Rye,934
2014,3,ROT37v,NIT2,TIL2,Corn w/ Rye,73
2015,3,ROT37v,NIT2,TIL2,Soybean w/ Rye,9
2011,4,ROT5v,NIT2,TIL2,Corn,0
2012,4,ROT5v,NIT2,TIL2,Corn,240
2013,4,ROT5v,NIT2,TIL2,Soybean,738
2014,4,ROT5v,NIT2,TIL2,Corn,59
2015,4,ROT5v,NIT2,TIL2,Soybean,31
2011,4,ROT37v,NIT2,TIL2,Corn w/ Rye,0
2012,4,ROT37v,NIT2,TIL2,Corn w/ Rye,240
2013,4,ROT37v,NIT2,TIL2,Soybean w/ Rye,571
2014,4,ROT37v,NIT2,TIL2,Corn w/ Rye,30
2015,4,ROT37v,NIT2,TIL2,Soybean w/ Rye,23
2011,4,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,4,ROT36,NIT2,TIL2,Soybean w/ Rye,80
2013,4,ROT36,NIT2,TIL2,Corn w/ Rye,895
2014,4,ROT36,NIT2,TIL2,Soybean w/ Rye,177
2015,4,ROT36,NIT2,TIL2,Corn w/ Rye,42
2011,4,ROT4,NIT2,TIL2,Corn,0
2012,4,ROT4,NIT2,TIL2,Soybean,160
2013,4,ROT4,NIT2,TIL2,Corn,327
2014,4,ROT4,NIT2,TIL2,Soybean,152
2015,4,ROT4,NIT2,TIL2,Corn,174
2011,5,ROT4,NIT2,TIL2,Corn,0
2012,5,ROT4,NIT2,TIL2,Soybean,120
2013,5,ROT4,NIT2,TIL2,Corn,55
2014,5,ROT4,NIT2,TIL2,Soybean,2
2015,5,ROT4,NIT2,TIL2,Corn,23
2011,5,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,5,ROT36,NIT2,TIL2,Soybean w/ Rye,0
2013,5,ROT36,NIT2,TIL2,Corn w/ Rye,109
2014,5,ROT36,NIT2,TIL2,Soybean w/ Rye,16
2015,5,ROT36,NIT2,TIL2,Corn w/ Rye,1
2011,5,ROT37v,NIT2,TIL2,Corn w/ Rye,0
2012,5,ROT37v,NIT2,TIL2,Corn w/ Rye,80
2013,5,ROT37v,NIT2,TIL2,Soybean w/ Rye,155
2014,5,ROT37v,NIT2,TIL2,Corn w/ Rye,6
2015,5,ROT37v,NIT2,TIL2,Soybean w/ Rye,37
2011,5,ROT5v,NIT2,TIL2,Corn,0
2012,5,ROT5v,NIT2,TIL2,Corn,480
2013,5,ROT5v,NIT2,TIL2,Soybean,397
2014,5,ROT5v,NIT2,TIL2,Corn,86
2015,5,ROT5v,NIT2,TIL2,Soybean,21
2011,6,ROT37v,NIT2,TIL2,Corn w/ Rye,0
2012,6,ROT37v,NIT2,TIL2,Corn w/ Rye,0
2013,6,ROT37v,NIT2,TIL2,Soybean w/ Rye,44
2014,6,ROT37v,NIT2,TIL2,Corn w/ Rye,2
2015,6,ROT37v,NIT2,TIL2,Soybean w/ Rye,2
2011,6,ROT5v,NIT2,TIL2,Corn,0
2012,6,ROT5v,NIT2,TIL2,Corn,0
2013,6,ROT5v,NIT2,TIL2,Soybean,147
2014,6,ROT5v,NIT2,TIL2,Corn,48
2015,6,ROT5v,NIT2,TIL2,Soybean,21
2011,6,ROT4,NIT2,TIL2,Corn,0
2012,6,ROT4,NIT2,TIL2,Soybean,40
2013,6,ROT4,NIT2,TIL2,Corn,186
2014,6,ROT4,NIT2,TIL2,Soybean,9
2015,6,ROT4,NIT2,TIL2,Corn,20
2011,6,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,6,ROT36,NIT2,TIL2,Soybean w/ Rye,40
2013,6,ROT36,NIT2,TIL2,Corn w/ Rye,295
2014,6,ROT36,NIT2,TIL2,Soybean w/ Rye,80
2015,6,ROT36,NIT2,TIL2,Corn w/ Rye,50
2011,1,ROT8,NIT2,TIL2,Wheat,0
2012,1,ROT8,NIT2,TIL2,Corn,0
2013,1,ROT8,NIT2,TIL2,Soybean,0
2014,1,ROT8,NIT2,TIL2,Wheat,0
2015,1,ROT8,NIT2,TIL2,Corn,0
2011,1,ROT4,NIT2,TIL2,Corn,0
2012,1,ROT4,NIT2,TIL2,Soybean,0
2013,1,ROT4,NIT2,TIL2,Corn,0
2014,1,ROT4,NIT2,TIL2,Soybean,0
2015,1,ROT4,NIT2,TIL2,Corn,0
2011,1,ROT7,NIT2,TIL2,Soybean,0
2012,1,ROT7,NIT2,TIL2,Wheat,0
2014,1,ROT7,NIT2,TIL2,Soybean,0
2011,1,ROT5,NIT2,TIL2,Soybean,0
2012,1,ROT5,NIT2,TIL2,Corn,0
2013,1,ROT5,NIT2,TIL2,Soybean,0
2014,1,ROT5,NIT2,TIL2,Corn,0
2015,1,ROT5,NIT2,TIL2,Soybean,0
2011,1,ROT1,NIT2,TIL2,Corn,0
2012,1,ROT1,NIT2,TIL2,Corn,0
2014,1,ROT1,NIT2,TIL2,Corn,0
2015,1,ROT1,NIT2,TIL2,Corn,0
2011,1,ROT6,NIT2,TIL2,Corn,0
2012,1,ROT6,NIT2,TIL2,Soybean,0
2013,1,ROT6,NIT2,TIL2,Wheat,0
2014,1,ROT6,NIT2,TIL2,Corn,0
2015,1,ROT6,NIT2,TIL2,Soybean,0
2011,2,ROT7,NIT2,TIL2,Soybean,0
2012,2,ROT7,NIT2,TIL2,Wheat,0
2013,2,ROT7,NIT2,TIL2,Corn,0
2014,2,ROT7,NIT2,TIL2,Soybean,0
2011,2,ROT1,NIT2,TIL2,Corn,0
2012,2,ROT1,NIT2,TIL2,Corn,0
2013,2,ROT1,NIT2,TIL2,Corn,0
2014,2,ROT1,NIT2,TIL2,Corn,0
2015,2,ROT1,NIT2,TIL2,Corn,0
2011,2,ROT5,NIT2,TIL2,Soybean,0
2012,2,ROT5,NIT2,TIL2,Corn,0
2013,2,ROT5,NIT2,TIL2,Soybean,0
2014,2,ROT5,NIT2,TIL2,Corn,0
2015,2,ROT5,NIT2,TIL2,Soybean,0
2011,2,ROT8,NIT2,TIL2,Wheat,0
2012,2,ROT8,NIT2,TIL2,Corn,0
2013,2,ROT8,NIT2,TIL2,Soybean,0
2014,2,ROT8,NIT2,TIL2,Wheat,0
2015,2,ROT8,NIT2,TIL2,Corn,0
2011,2,ROT6,NIT2,TIL2,Corn,0
2012,2,ROT6,NIT2,TIL2,Soybean,0
2013,2,ROT6,NIT2,TIL2,Wheat,0
2014,2,ROT6,NIT2,TIL2,Corn,0
2015,2,ROT6,NIT2,TIL2,Soybean,0
2011,2,ROT4,NIT2,TIL2,Corn,0
2012,2,ROT4,NIT2,TIL2,Soybean,0
2013,2,ROT4,NIT2,TIL2,Corn,0
2014,2,ROT4,NIT2,TIL2,Soybean,0
2015,2,ROT4,NIT2,TIL2,Corn,0
2011,1,ROT4,NIT2,TIL2,Corn,0
2012,1,ROT4,NIT2,TIL2,Soybean,0
2013,1,ROT4,NIT2,TIL2,Corn,0
2014,1,ROT4,NIT2,TIL2,Soybean,0
2015,1,ROT4,NIT2,TIL2,Corn,0
2011,1,ROT1,NIT2,TIL2,Corn,0
2012,1,ROT1,NIT2,TIL2,Corn,0
2013,1,ROT1,NIT2,TIL2,Corn,0
2014,1,ROT1,NIT2,TIL2,Corn,0
2015,1,ROT1,NIT2,TIL2,Corn,0
2011,1,ROT7,NIT2,TIL2,Soybean,0
2012,1,ROT7,NIT2,TIL2,Wheat,0
2013,1,ROT7,NIT2,TIL2,Corn,0
2014,1,ROT7,NIT2,TIL2,Soybean,0
2015,1,ROT7,NIT2,TIL2,Wheat,0
2011,1,ROT8,NIT2,TIL2,Wheat,0
2012,1,ROT8,NIT2,TIL2,Corn,0
2013,1,ROT8,NIT2,TIL2,Soybean,0
2014,1,ROT8,NIT2,TIL2,Wheat,0
2015,1,ROT8,NIT2,TIL2,Corn,0
2011,1,ROT6,NIT2,TIL2,Corn,0
2012,1,ROT6,NIT2,TIL2,Soybean,0
2013,1,ROT6,NIT2,TIL2,Wheat,0
2014,1,ROT6,NIT2,TIL2,Corn,0
2015,1,ROT6,NIT2,TIL2,Soybean,0
2011,1,ROT5,NIT2,TIL2,Soybean,0
2012,1,ROT5,NIT2,TIL2,Corn,0
2013,1,ROT5,NIT2,TIL2,Soybean,0
2014,1,ROT5,NIT2,TIL2,Corn,0
2015,1,ROT5,NIT2,TIL2,Soybean,0
2011,2,ROT6,NIT2,TIL2,Corn,0
2012,2,ROT6,NIT2,TIL2,Soybean,0
2013,2,ROT6,NIT2,TIL2,Wheat,0
2014,2,ROT6,NIT2,TIL2,Corn,0
2015,2,ROT6,NIT2,TIL2,Soybean,0
2011,2,ROT1,NIT2,TIL2,Corn,0
2012,2,ROT1,NIT2,TIL2,Corn,0
2013,2,ROT1,NIT2,TIL2,Corn,0
2014,2,ROT1,NIT2,TIL2,Corn,0
2015,2,ROT1,NIT2,TIL2,Corn,0
2011,2,ROT7,NIT2,TIL2,Soybean,0
2012,2,ROT7,NIT2,TIL2,Wheat,0
2013,2,ROT7,NIT2,TIL2,Corn,0
2014,2,ROT7,NIT2,TIL2,Soybean,0
2015,2,ROT7,NIT2,TIL2,Wheat,0
2011,2,ROT5,NIT2,TIL2,Soybean,0
2012,2,ROT5,NIT2,TIL2,Corn,0
2013,2,ROT5,NIT2,TIL2,Soybean,0
2014,2,ROT5,NIT2,TIL2,Corn,0
2015,2,ROT5,NIT2,TIL2,Soybean,0
2011,2,ROT4,NIT2,TIL2,Corn,0
2012,2,ROT4,NIT2,TIL2,Soybean,0
2013,2,ROT4,NIT2,TIL2,Corn,0
2014,2,ROT4,NIT2,TIL2,Soybean,0
2015,2,ROT4,NIT2,TIL2,Corn,0
2011,2,ROT8,NIT2,TIL2,Wheat,0
2012,2,ROT8,NIT2,TIL2,Corn,0
2013,2,ROT8,NIT2,TIL2,Soybean,0
2014,2,ROT8,NIT2,TIL2,Wheat,0
2015,2,ROT8,NIT2,TIL2,Corn,0
2011,3,ROT1,NIT2,TIL2,Corn,0
2012,3,ROT1,NIT2,TIL2,Corn,0
2013,3,ROT1,NIT2,TIL2,Corn,0
2014,3,ROT1,NIT2,TIL2,Corn,0
2015,3,ROT1,NIT2,TIL2,Corn,0
2011,3,ROT5,NIT2,TIL2,Soybean,0
2012,3,ROT5,NIT2,TIL2,Corn,0
2013,3,ROT5,NIT2,TIL2,Soybean,0
2014,3,ROT5,NIT2,TIL2,Corn,0
2015,3,ROT5,NIT2,TIL2,Soybean,0
2011,3,ROT4,NIT2,TIL2,Corn,0
2012,3,ROT4,NIT2,TIL2,Soybean,0
2013,3,ROT4,NIT2,TIL2,Corn,0
2014,3,ROT4,NIT2,TIL2,Soybean,0
2015,3,ROT4,NIT2,TIL2,Corn,0
2011,3,ROT6,NIT2,TIL2,Corn,0
2012,3,ROT6,NIT2,TIL2,Soybean,0
2013,3,ROT6,NIT2,TIL2,Wheat,0
2014,3,ROT6,NIT2,TIL2,Corn,0
2015,3,ROT6,NIT2,TIL2,Soybean,0
2011,3,ROT8,NIT2,TIL2,Wheat,0
2012,3,ROT8,NIT2,TIL2,Corn,0
2013,3,ROT8,NIT2,TIL2,Soybean,0
2014,3,ROT8,NIT2,TIL2,Wheat,0
2015,3,ROT8,NIT2,TIL2,Corn,0
2011,3,ROT7,NIT2,TIL2,Soybean,0
2012,3,ROT7,NIT2,TIL2,Wheat,0
2013,3,ROT7,NIT2,TIL2,Corn,0
2014,3,ROT7,NIT2,TIL2,Soybean,0
2015,3,ROT7,NIT2,TIL2,Wheat,0
2011,1,ROT4,NIT2,TIL2,Corn,0
2012,1,ROT4,NIT2,TIL2,Soybean,1280
2013,1,ROT4,NIT2,TIL2,Corn,0
2014,1,ROT4,NIT2,TIL2,Soybean,25
2015,1,ROT4,NIT2,TIL2,Corn,0
2011,1,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,1,ROT36,NIT2,TIL2,Soybean w/ Rye,400
2013,1,ROT36,NIT2,TIL2,Corn w/ Rye,255
2014,1,ROT36,NIT2,TIL2,Soybean w/ Rye,57
2015,1,ROT36,NIT2,TIL2,Corn w/ Rye,0
2011,1,ROT37v,NIT2,TIL2,Corn w/ Rye,0
2012,1,ROT37v,NIT2,TIL2,Corn w/ Rye,1560
2013,1,ROT37v,NIT2,TIL2,Soybean w/ Rye,96
2014,1,ROT37v,NIT2,TIL2,Corn w/ Rye,0
2015,1,ROT37v,NIT2,TIL2,Soybean w/ Rye,0
2011,1,ROT5v,NIT2,TIL2,Corn,0
2012,1,ROT5v,NIT2,TIL2,Corn,920
2013,1,ROT5v,NIT2,TIL2,Soybean,0
2014,1,ROT5v,NIT2,TIL2,Corn,2
2015,1,ROT5v,NIT2,TIL2,Soybean,0
2011,2,ROT5v,NIT2,TIL2,Corn,0
2012,2,ROT5v,NIT2,TIL2,Corn,800
2013,2,ROT5v,NIT2,TIL2,Soybean,66
2014,2,ROT5v,NIT2,TIL2,Corn,26
2015,2,ROT5v,NIT2,TIL2,Soybean,0
2011,2,ROT37v,NIT2,TIL2,Corn w/ Rye,0
2012,2,ROT37v,NIT2,TIL2,Corn w/ Rye,320
2013,2,ROT37v,NIT2,TIL2,Soybean w/ Rye,0
2014,2,ROT37v,NIT2,TIL2,Corn w/ Rye,1
2015,2,ROT37v,NIT2,TIL2,Soybean w/ Rye,0
2011,2,ROT4,NIT2,TIL2,Corn,0
2012,2,ROT4,NIT2,TIL2,Soybean,480
2013,2,ROT4,NIT2,TIL2,Corn,6
2014,2,ROT4,NIT2,TIL2,Soybean,0
2015,2,ROT4,NIT2,TIL2,Corn,0
2011,2,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,2,ROT36,NIT2,TIL2,Soybean w/ Rye,360
2013,2,ROT36,NIT2,TIL2,Corn w/ Rye,32
2014,2,ROT36,NIT2,TIL2,Soybean w/ Rye,3
2015,2,ROT36,NIT2,TIL2,Corn w/ Rye,204
2011,3,ROT37v,NIT2,TIL2,Corn w/ Rye,0
2012,3,ROT37v,NIT2,TIL2,Corn w/ Rye,360
2013,3,ROT37v,NIT2,TIL2,Soybean w/ Rye,2
2014,3,ROT37v,NIT2,TIL2,Corn w/ Rye,13
2015,3,ROT37v,NIT2,TIL2,Soybean w/ Rye,0
2011,3,ROT5v,NIT2,TIL2,Corn,0
2012,3,ROT5v,NIT2,TIL2,Corn,360
2013,3,ROT5v,NIT2,TIL2,Soybean,0
2014,3,ROT5v,NIT2,TIL2,Corn,4
2015,3,ROT5v,NIT2,TIL2,Soybean,0
2011,3,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,3,ROT36,NIT2,TIL2,Soybean w/ Rye,80
2013,3,ROT36,NIT2,TIL2,Corn w/ Rye,0
2014,3,ROT36,NIT2,TIL2,Soybean w/ Rye,4
2015,3,ROT36,NIT2,TIL2,Corn w/ Rye,34
2011,3,ROT4,NIT2,TIL2,Corn,0
2012,3,ROT4,NIT2,TIL2,Soybean,360
2013,3,ROT4,NIT2,TIL2,Corn,0
2014,3,ROT4,NIT2,TIL2,Soybean,4
2015,3,ROT4,NIT2,TIL2,Corn,0
2011,4,ROT4,NIT2,TIL2,Corn,0
2012,4,ROT4,NIT2,TIL2,Soybean,920
2013,4,ROT4,NIT2,TIL2,Corn,263
2014,4,ROT4,NIT2,TIL2,Soybean,41
2015,4,ROT4,NIT2,TIL2,Corn,0
2011,4,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,4,ROT36,NIT2,TIL2,Soybean w/ Rye,1240
2013,4,ROT36,NIT2,TIL2,Corn w/ Rye,350
2014,4,ROT36,NIT2,TIL2,Soybean w/ Rye,8
2015,4,ROT36,NIT2,TIL2,Corn w/ Rye,15
2011,4,ROT37v,NIT2,TIL2,Corn w/ Rye,0
2012,4,ROT37v,NIT2,TIL2,Corn w/ Rye,320
2013,4,ROT37v,NIT2,TIL2,Soybean w/ Rye,56
2014,4,ROT37v,NIT2,TIL2,Corn w/ Rye,20
2015,4,ROT37v,NIT2,TIL2,Soybean w/ Rye,28
2011,4,ROT5v,NIT2,TIL2,Corn,0
2012,4,ROT5v,NIT2,TIL2,Corn,480
2013,4,ROT5v,NIT2,TIL2,Soybean,0
2014,4,ROT5v,NIT2,TIL2,Corn,9
2015,4,ROT5v,NIT2,TIL2,Soybean,0
2011,5,ROT5v,NIT2,TIL2,Corn,0
2012,5,ROT5v,NIT2,TIL2,Corn,1200
2013,5,ROT5v,NIT2,TIL2,Soybean,0
2014,5,ROT5v,NIT2,TIL2,Corn,102
2015,5,ROT5v,NIT2,TIL2,Soybean,0
2011,5,ROT37v,NIT2,TIL2,Corn w/ Rye,0
2012,5,ROT37v,NIT2,TIL2,Corn w/ Rye,280
2013,5,ROT37v,NIT2,TIL2,Soybean w/ Rye,47
2014,5,ROT37v,NIT2,TIL2,Corn w/ Rye,67
2015,5,ROT37v,NIT2,TIL2,Soybean w/ Rye,0
2011,5,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,5,ROT36,NIT2,TIL2,Soybean w/ Rye,280
2013,5,ROT36,NIT2,TIL2,Corn w/ Rye,313
2014,5,ROT36,NIT2,TIL2,Soybean w/ Rye,53
2015,5,ROT36,NIT2,TIL2,Corn w/ Rye,172
2011,5,ROT4,NIT2,TIL2,Corn,0
2012,5,ROT4,NIT2,TIL2,Soybean,720
2013,5,ROT4,NIT2,TIL2,Corn,0
2014,5,ROT4,NIT2,TIL2,Soybean,33
2015,5,ROT4,NIT2,TIL2,Corn,0
2011,6,ROT36,NIT2,TIL2,Corn w/ Rye,0
2012,6,ROT36,NIT2,TIL2,Soybean w/ Rye,800
2013,6,ROT36,NIT2,TIL2,Corn w/ Rye,331
2014,6,ROT36,NIT2,TIL2,Soybean w/ Rye,51
2015,6,ROT36,NIT2,TIL2,Corn w/ Rye,0
2011,6,ROT4,NIT2,TIL2,Corn,0
2012,6,ROT4,NIT2,TIL2,Soybean,1160
2013,6,ROT4,NIT2,TIL2,Corn,0
2014,6,ROT4,NIT2,TIL2,Soybean,81
2015,6,ROT4,NIT2,TIL2,Corn,0
2011,6,ROT5v,NIT2,TIL2,Corn,0
2012,6,ROT5v,NIT2,TIL2,Corn,640
2013,6,ROT5v,NIT2,TIL2,Soybean,0
2014,6,ROT5v,NIT2,TIL2,Corn,276
2015,6,ROT5v,NIT2,TIL2,Soybean,0
2011,6,ROT37v,NIT2,TIL2,Corn w/ Rye,0
2012,6,ROT37v,NIT2,TIL2,Corn w/ Rye,1640
2013,6,ROT37v,NIT2,TIL2,Soybean w/ Rye,246
2014,6,ROT37v,NIT2,TIL2,Corn w/ Rye,58
2015,6,ROT37v,NIT2,TIL2,Soybean w/ Rye,61
2012,NA,ROT17,NIT2,TIL1,Corn,0
2013,NA,ROT17,NIT2,TIL1,Soybean,0
2014,NA,ROT17,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2015,NA,ROT17,NIT2,TIL1,Corn,0
2012,NA,ROT17,NIT2,TIL1,Corn,0
2013,NA,ROT17,NIT2,TIL1,Soybean,0
2014,NA,ROT17,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2015,NA,ROT17,NIT2,TIL1,Corn,0
2012,NA,ROT17,NIT2,TIL1,Corn,0
2013,NA,ROT17,NIT2,TIL1,Soybean,0
2014,NA,ROT17,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2015,NA,ROT17,NIT2,TIL1,Corn,0
2011,NA,ROT16,NIT2,TIL1,Soybean,0
2012,NA,ROT16,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2013,NA,ROT16,NIT2,TIL1,Corn,0
2014,NA,ROT16,NIT2,TIL1,Soybean,0
2015,NA,ROT16,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2011,NA,ROT16,NIT2,TIL1,Soybean,0
2012,NA,ROT16,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2013,NA,ROT16,NIT2,TIL1,Corn,0
2014,NA,ROT16,NIT2,TIL1,Soybean,0
2015,NA,ROT16,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2011,NA,ROT16,NIT2,TIL1,Soybean,0
2012,NA,ROT16,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2013,NA,ROT16,NIT2,TIL1,Corn,0
2014,NA,ROT16,NIT2,TIL1,Soybean,0
2015,NA,ROT16,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2011,NA,ROT15,NIT2,TIL1,Corn,0
2012,NA,ROT15,NIT2,TIL1,Soybean,0
2013,NA,ROT15,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2014,NA,ROT15,NIT2,TIL1,Corn,0
2015,NA,ROT15,NIT2,TIL1,Soybean,0
2011,NA,ROT15,NIT2,TIL1,Corn,0
2012,NA,ROT15,NIT2,TIL1,Soybean,0
2013,NA,ROT15,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2014,NA,ROT15,NIT2,TIL1,Corn,0
2015,NA,ROT15,NIT2,TIL1,Soybean,0
2011,NA,ROT15,NIT2,TIL1,Corn,0
2012,NA,ROT15,NIT2,TIL1,Soybean,0
2013,NA,ROT15,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2014,NA,ROT15,NIT2,TIL1,Corn,0
2015,NA,ROT15,NIT2,TIL1,Soybean,0
2011,NA,ROT15,NIT2,TIL1,Corn,0
2012,NA,ROT15,NIT2,TIL1,Soybean,0
2013,NA,ROT15,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2014,NA,ROT15,NIT2,TIL1,Corn,0
2015,NA,ROT15,NIT2,TIL1,Soybean,0
2011,NA,ROT15,NIT2,TIL1,Corn,0
2012,NA,ROT15,NIT2,TIL1,Soybean,0
2013,NA,ROT15,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2014,NA,ROT15,NIT2,TIL1,Corn,0
2015,NA,ROT15,NIT2,TIL1,Soybean,0
2011,NA,ROT15,NIT2,TIL1,Corn,0
2012,NA,ROT15,NIT2,TIL1,Soybean,0
2013,NA,ROT15,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2014,NA,ROT15,NIT2,TIL1,Corn,0
2015,NA,ROT15,NIT2,TIL1,Soybean,0
2011,1,ROT5,NIT2,TIL1,Soybean,0
2012,1,ROT5,NIT2,TIL1,Corn,0
2013,1,ROT5,NIT2,TIL1,Soybean,0
2014,1,ROT5,NIT2,TIL1,Corn,0
2015,1,ROT5,NIT2,TIL1,Soybean,0
2011,1,ROT5,NIT2,TIL2,Soybean,0
2012,1,ROT5,NIT2,TIL2,Corn,0
