# N2O, CH4, CO2 Fluxes via Static Chambers
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/28
# The newest version of the data https://lter.kbs.msu.edu/datatables/28.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/16.eml
#
# doi:10.6073/pasta/2bd6e21728a16243fc175a3e9bd0ab7c
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# Sample_Date		date of sampling
# Treatment		treatment
# Replicate		replicate
# CH4_C	gramsPerHectarePerDay	flux of methane (CH4) as C
# CO2_C	kilogramsPerHectarePerDay	flux of carbon dioxide (CO2) as C
# N2O_N	gramsPerHectarePerDay	flux of nitrous oxide (N2O) as N
# Year		sample year
# air_temperature_c	celsius	the air temperature used for the flux calculation
# moisture	gramsPerGram	gravimetric soil moisture 
# soil_temperature_c	celsius	soil temperature at 2.54 cm depth
# crop		the crop grown that year
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#<p>8-21-2003 Tim Bergsma.  Recently, the units for CO<sub>2</sub> fluxes have been challenged.  The issue is under review.<br> 
#10-1-2003 Sven Bohm. Unit problems resoved. CO<sub>2</sub> units changed from g C/ha/day to kg C/ha/day <br>
#12-16-2004 Sven Bohm. A reminder note that the gas samples in 1995 were only run for CH4 due to the long storage times between sampling and analysis as well as the discovery that the rubber seals used tended to leak quite rapidly</p><p>
#4-11-2006 Sven Bohm. Prior to 2000 two repliate chambers were used in the forested treatments, they were reported as reps 1 through 6. They map on the current sampling scheme as rep 1-2 is R1, rep 3-4 is R2 and rep 5-6 is R3</p>
#<p>2010-2-26 Sven Bohm. We discovered that the computation for the fluxes used a larger volume than the volume of the chambers. The fluxes
# since 2004 have been recalculated.</p>
#<p> 2012-05-16. Sven Bohm. Removed extra T from the front of the treatment names and the R in front of the replicates in post 2008 samples</p>
#<p>2012-10-10. Sven Bohm. Moved the forested treatments to their own dataset to avoid confusion with the naming</p>
#<p>2013-8-1. Sven Bohm. Added temperature correction and crops to the data table and removed the T7 fertilized plots from the data table. </p>
#<p>2013-11-14 Sven Bohm. Discovered that 2000 to 2003 data was computed assuming only 1 N instead of 2 N's so the values were half of what they should have been. Corrected the calculation in the database</p>
#2019-10-17 Sven Bohm. added soil moisture from sampling.
#2021-5-3 Sven Bohm. Temperatures for the temperature corrections failed to account for the time zone and used the 10 am UTC temperature instead of 10 am local time.
#2021-11-15 Sven Bohm. Removed post 2014 data a Phil's direction
#2023-8-16 Sven Bohm. In 1998 we did not sample T6, T5 and T3 was only sampled once with all negative fluxes so it was removed.
#
Sample_Date,Treatment,Replicate,CH4_C,CO2_C,N2O_N,Year,air_temperature_c,moisture,soil_temperature_c,crop
2014-06-17,T4,R1,4.42,38.70,17.78,2014,23.1,24,0.14,ZEAMX
2014-06-17,T4,R2,-2.76,40.54,19.81,2014,23.1,24,0.17,ZEAMX
2014-06-17,T4,R3,0.00,15.66,3.13,2014,23.1,22,0.17,ZEAMX
2014-06-17,T4,R4,-2.58,20.27,9.77,2014,23.1,23,0.15,ZEAMX
2014-06-17,T5,R1,-2.95,23.03,0.64,2014,23.1,21,0.14,
2014-06-17,T5,R2,3.50,15.66,0.46,2014,23.1,20.5,0.11,
2014-06-17,T5,R3,2.40,15.66,0.55,2014,23.1,21,0.11,
2014-06-17,T5,R4,0.00,22.11,0.55,2014,23.1,20,0.10,
2014-06-17,T6,R1,,43.30,1.84,2014,23.1,22,0.13,
2014-06-17,T6,R2,7.65,41.46,1.75,2014,23.1,22.5,0.15,
2014-06-17,T6,R3,1.01,48.83,4.24,2014,23.1,23,0.15,
2014-06-17,T6,R4,-2.67,36.85,2.03,2014,23.1,24,0.12,
2014-06-17,T7,R1,0.83,40.54,1.29,2014,23.1,20,0.09,
2014-06-17,T7,R2,-0.28,33.17,1.47,2014,23.1,22,0.12,
2014-06-17,T7,R3,-2.95,33.17,0.83,2014,23.1,22,0.10,
2014-06-17,T7,R4,-3.69,35.93,0.64,2014,23.1,21,0.08,
2014-06-17,T8,R1,-11.61,42.38,2.49,2014,23.1,23,0.10,
2014-06-17,T8,R2,-11.42,34.09,3.41,2014,23.1,23,0.13,
2014-06-17,T8,R3,-13.82,54.36,2.21,2014,23.1,24,0.13,
2014-06-17,T8,R4,,41.46,1.47,2014,23.1,23,0.14,
2014-06-03,T1,R1,1.02,12.08,2.32,2014,20.6,21,0.13,ZEAMX
2014-06-03,T1,R2,-10.41,22.30,2.69,2014,20.6,22,0.18,ZEAMX
2014-06-03,T1,R3,1.12,14.87,41.26,2014,20.6,21,0.12,ZEAMX
2014-06-03,T1,R4,2.79,6.50,1.30,2014,20.6,21,0.13,ZEAMX
2014-06-03,T2,R1,-1.21,20.44,2.88,2014,20.6,21,0.13,ZEAMX
2014-06-03,T2,R2,-4.00,19.51,2.32,2014,20.6,23,0.14,ZEAMX
2014-06-03,T2,R3,-1.58,17.65,2.88,2014,20.6,21.5,0.13,ZEAMX
2014-06-03,T2,R4,-0.28,12.08,1.12,2014,20.6,22,0.16,ZEAMX
2014-06-03,T3,R1,1.86,28.81,12.17,2014,20.6,22,0.16,ZEAMX
2014-06-03,T3,R2,-2.88,21.37,10.50,2014,20.6,21.5,0.15,ZEAMX
2014-06-03,T3,R3,0.00,13.94,4.09,2014,20.6,21,0.16,ZEAMX
2014-06-03,T3,R4,-2.42,26.95,10.87,2014,20.6,21.5,0.15,ZEAMX
2014-06-03,T4,R1,-1.95,37.17,23.60,2014,20.6,21,0.16,ZEAMX
2014-06-03,T4,R2,-7.90,62.26,93.66,2014,20.6,21,0.18,ZEAMX
2014-06-03,T4,R3,-3.44,29.73,28.34,2014,20.6,21,0.21,ZEAMX
2014-06-03,T4,R4,2.23,32.52,22.49,2014,20.6,20,0.18,ZEAMX
2014-06-03,T5,R1,-3.44,25.09,1.02,2014,20.6,21,0.15,
2014-06-03,T5,R2,9.01,13.01,0.74,2014,20.6,20,0.13,
2014-06-03,T5,R3,-0.65,26.02,1.21,2014,20.6,19,0.15,
2014-06-03,T5,R4,-0.09,34.38,2.23,2014,20.6,19,0.16,
2014-06-03,T6,R1,-0.28,72.48,17.19,2014,20.6,21,0.21,
2014-06-03,T6,R2,-2.97,77.12,5.30,2014,20.6,22,0.16,
2014-06-03,T6,R3,-5.30,59.47,17.00,2014,20.6,21,0.20,
2014-06-03,T6,R4,-6.13,86.42,15.24,2014,20.6,20.5,0.15,
2014-06-03,T7,R1,-4.92,42.74,1.49,2014,20.6,21.5,0.14,
2014-06-03,T7,R2,-3.62,37.17,2.60,2014,20.6,21,0.13,
2014-06-03,T7,R3,-7.34,50.18,1.58,2014,20.6,20,0.12,
2014-06-03,T7,R4,-0.74,43.67,1.12,2014,20.6,20,0.13,
2014-06-03,T8,R1,-10.31,58.54,2.14,2014,20.6,20,0.17,
2014-06-03,T8,R2,-12.17,54.82,1.58,2014,20.6,20,0.18,
2014-06-03,T8,R4,-6.88,51.11,11.61,2014,20.6,20,0.22,
2014-05-15,T1,R1,3.02,2.92,2.43,2014,7.2,4,,ZEAMX
2014-05-15,T1,R2,1.17,4.87,1.27,2014,7.2,9,,ZEAMX
2014-05-15,T1,R3,-1.07,0.97,0.10,2014,7.2,7,,ZEAMX
2014-05-15,T1,R4,0.00,3.89,1.46,2014,7.2,7,,ZEAMX
2014-05-15,T2,R1,-0.58,8.76,5.06,2014,7.2,9,,ZEAMX
2014-05-15,T2,R2,0.19,7.79,11.20,2014,7.2,4,,ZEAMX
2014-05-15,T2,R3,-1.17,10.71,3.12,2014,7.2,5,,ZEAMX
2014-05-15,T2,R4,-0.88,6.82,3.51,2014,7.2,5,,ZEAMX
2014-05-15,T3,R1,2.92,17.53,0.58,2014,7.2,10,,ZEAMX
2014-05-15,T3,R2,-1.95,19.47,0.88,2014,7.2,3,,ZEAMX
2014-05-15,T3,R3,0.39,10.71,1.07,2014,7.2,9,,ZEAMX
2014-05-15,T3,R4,0.78,17.53,0.68,2014,7.2,5,,ZEAMX
2014-05-15,T4,R1,0.00,19.47,1.27,2014,7.2,9.5,,ZEAMX
2014-05-15,T4,R2,2.34,18.50,1.07,2014,7.2,10,,ZEAMX
2014-05-15,T4,R3,3.41,22.39,1.46,2014,7.2,5,,ZEAMX
2014-05-15,T4,R4,-1.07,17.53,2.92,2014,7.2,9,,ZEAMX
2014-05-15,T5,R1,-0.19,5.84,0.58,2014,7.2,9.5,,
2014-05-15,T5,R2,2.82,4.87,0.49,2014,7.2,8,,
2014-05-15,T5,R3,0.19,8.76,1.07,2014,7.2,7,,
2014-05-15,T5,R4,-1.07,7.79,3.80,2014,7.2,7,,
2014-05-15,T6,R1,-0.58,27.26,1.95,2014,7.2,9.5,,
2014-05-15,T6,R2,-1.56,27.26,3.21,2014,7.2,9.5,,
2014-05-15,T6,R3,-3.12,24.34,3.12,2014,7.2,9,,
2014-05-15,T6,R4,0.68,28.24,3.21,2014,7.2,9,,
2014-05-15,T7,R1,1.17,17.53,0.88,2014,7.2,5,,
2014-05-15,T7,R2,-2.24,15.58,1.56,2014,7.2,9,,
2014-05-15,T7,R3,0.29,22.39,1.56,2014,7.2,10,,
2014-05-15,T7,R4,0.58,14.61,0.58,2014,7.2,9,,
2014-05-15,T8,R1,-3.89,26.29,1.56,2014,7.2,8,,
2014-05-15,T8,R2,0.19,1.95,0.49,2014,7.2,8,,
2014-05-15,T8,R3,0.29,28.24,1.75,2014,7.2,8,,
2014-05-15,T8,R4,6.13,17.53,0.49,2014,7.2,8,,
2014-05-02,T1,R1,-4.20,3.90,0.98,2014,6.6,4,0.17,ZEAMX
2014-05-02,T1,R2,2.44,2.93,0.29,2014,6.6,8,0.19,ZEAMX
2014-05-02,T1,R3,0.00,0.98,-0.29,2014,6.6,9,0.17,ZEAMX
2014-05-02,T1,R4,-0.59,2.93,2.44,2014,6.6,7,0.17,ZEAMX
2014-05-02,T2,R1,0.88,0.00,0.88,2014,6.6,8,0.19,ZEAMX
2014-05-02,T2,R2,-4.98,6.83,0.49,2014,6.6,5,0.15,ZEAMX
2014-05-02,T2,R3,1.17,7.81,2.05,2014,6.6,5,0.16,ZEAMX
2014-05-02,T2,R4,-3.71,4.88,1.17,2014,6.6,5,0.20,ZEAMX
2014-05-02,T3,R1,0.39,9.76,0.49,2014,6.6,8,0.20,ZEAMX
2014-05-02,T3,R2,4.68,23.42,1.66,2014,6.6,5,0.18,ZEAMX
2014-05-02,T3,R3,-1.56,12.69,1.17,2014,6.6,9,0.20,ZEAMX
2014-05-02,T3,R4,1.66,16.59,1.66,2014,6.6,5,0.17,ZEAMX
2014-05-02,T4,R1,-2.05,14.64,1.27,2014,6.6,8,0.18,ZEAMX
2014-05-02,T4,R2,1.17,19.52,1.56,2014,6.6,8,0.23,ZEAMX
2014-05-02,T4,R3,-3.42,16.59,3.51,2014,6.6,5,0.24,ZEAMX
2014-05-02,T4,R4,-0.20,12.69,5.56,2014,6.6,8,0.21,ZEAMX
2014-05-02,T5,R1,-4.39,8.78,2.05,2014,6.6,8,0.19,
2014-05-02,T5,R2,-2.15,3.90,0.59,2014,6.6,8,0.17,
2014-05-02,T5,R3,-7.51,8.78,1.95,2014,6.6,8,0.18,
2014-05-02,T5,R4,-5.17,8.78,2.54,2014,6.6,8,0.19,
2014-05-02,T6,R1,-1.27,27.32,2.63,2014,6.6,8,0.21,
2014-05-02,T6,R2,-2.05,27.32,5.37,2014,6.6,8,0.18,
2014-05-02,T6,R3,2.15,19.52,10.25,2014,6.6,9,0.25,
2014-05-02,T6,R4,1.56,23.42,3.61,2014,6.6,9,0.24,
2014-05-02,T7,R1,1.46,13.66,1.17,2014,6.6,5,0.19,
2014-05-02,T7,R2,-2.24,7.81,7.42,2014,6.6,8,0.25,
2014-05-02,T7,R3,3.03,16.59,1.95,2014,6.6,8,0.21,
2014-05-02,T7,R4,-1.56,11.71,0.59,2014,6.6,10,0.19,
2014-05-02,T8,R1,-1.85,19.52,1.37,2014,6.6,9,,
2014-05-02,T8,R2,1.07,17.56,0.88,2014,6.6,8,,
2014-05-02,T8,R3,-4.00,23.42,2.44,2014,6.6,8,,
2014-05-02,T8,R4,-2.73,19.52,1.07,2014,6.6,9,,
2014-04-16,T1,R1,-1.23,4.10,0.62,2014,-7.1,2,0.17,ZEAMX
2014-04-16,T1,R2,-3.08,4.10,1.03,2014,-7.1,2,0.24,ZEAMX
2014-04-16,T1,R3,0.72,4.10,0.41,2014,-7.1,1,0.15,ZEAMX
2014-04-16,T1,R4,-3.90,5.13,0.82,2014,-7.1,2,0.18,ZEAMX
2014-04-16,T2,R1,1.64,6.16,0.92,2014,-7.1,3,0.17,ZEAMX
2014-04-16,T2,R2,-2.77,5.13,0.31,2014,-7.1,2,0.16,ZEAMX
2014-04-16,T2,R3,-7.18,3.08,0.82,2014,-7.1,2,0.15,ZEAMX
2014-04-16,T2,R4,-1.33,3.08,0.41,2014,-7.1,1,0.19,ZEAMX
2014-04-16,T3,R1,1.44,10.26,1.03,2014,-7.1,3,0.19,ZEAMX
2014-04-16,T3,R2,5.23,9.23,0.41,2014,-7.1,2,0.18,ZEAMX
2014-04-16,T3,R3,-5.34,7.18,1.33,2014,-7.1,1,0.17,ZEAMX
2014-04-16,T3,R4,3.28,11.29,0.62,2014,-7.1,3,0.18,ZEAMX
2014-04-16,T4,R1,-3.18,9.23,2.26,2014,-7.1,2,0.19,ZEAMX
2014-04-16,T4,R2,-0.21,17.44,5.75,2014,-7.1,4,0.21,ZEAMX
2014-04-16,T4,R3,-0.62,7.18,5.13,2014,-7.1,2,0.21,ZEAMX
2014-04-16,T4,R4,1.13,9.23,2.57,2014,-7.1,2,0.18,ZEAMX
2014-04-16,T5,R1,-0.51,5.13,0.92,2014,-7.1,3,0.21,
2014-04-16,T5,R2,2.26,2.05,0.21,2014,-7.1,3,0.18,
2014-04-16,T5,R3,-2.26,5.13,0.72,2014,-7.1,1,0.18,
2014-04-16,T5,R4,-0.41,4.10,0.82,2014,-7.1,2,0.18,
2014-04-16,T6,R1,-0.41,11.29,2.26,2014,-7.1,1,0.23,
2014-04-16,T6,R2,0.21,14.36,2.98,2014,-7.1,3,0.20,
2014-04-16,T6,R3,-2.15,11.29,1.23,2014,-7.1,2,0.22,
2014-04-16,T6,R4,2.87,15.39,6.05,2014,-7.1,2,0.18,
2014-04-16,T7,R1,-0.72,8.21,1.03,2014,-7.1,2,0.20,
2014-04-16,T7,R2,-0.72,6.16,16.83,2014,-7.1,2,0.24,
2014-04-16,T7,R3,6.16,10.26,3.28,2014,-7.1,3,0.20,
2014-04-16,T7,R4,-2.87,8.21,0.21,2014,-7.1,1,0.20,
2014-04-16,T8,R1,-7.59,13.34,12.83,2014,-7.1,2,0.24,
2014-04-16,T8,R2,-12.11,9.23,0.51,2014,-7.1,2,,
2014-04-16,T8,R3,6.46,15.39,14.98,2014,-7.1,3,,
2014-04-16,T8,R4,-5.54,9.23,0.41,2014,-7.1,3,,
2014-04-01,T1,R1,2.13,6.76,4.73,2014,9.4,0,,ZEAMX
2014-04-01,T1,R2,0.87,2.90,4.25,2014,9.4,0,,ZEAMX
2014-04-01,T1,R3,1.26,4.83,0.87,2014,9.4,0,,ZEAMX
2014-04-01,T1,R4,-1.64,2.90,24.45,2014,9.4,0,,ZEAMX
2014-04-01,T2,R1,2.42,7.73,14.98,2014,9.4,0,,ZEAMX
2014-04-01,T2,R2,-1.26,3.87,1.74,2014,9.4,0,,ZEAMX
2014-04-01,T2,R3,0.10,2.90,27.35,2014,9.4,0,,ZEAMX
2014-04-01,T2,R4,-0.48,0.97,9.18,2014,9.4,0,,ZEAMX
2014-04-01,T3,R1,-3.96,0.97,0.19,2014,9.4,0,,ZEAMX
2014-04-01,T3,R2,-1.35,20.29,6.96,2014,9.4,0,,ZEAMX
2014-04-01,T3,R3,-7.15,9.66,2.51,2014,9.4,0,,ZEAMX
2014-04-01,T3,R4,-2.61,11.60,2.51,2014,9.4,0,,ZEAMX
2014-04-01,T4,R1,-12.47,9.66,7.15,2014,9.4,0,,ZEAMX
2014-04-01,T4,R2,0.68,10.63,4.35,2014,9.4,0,,ZEAMX
2014-04-01,T4,R3,-1.16,9.66,5.02,2014,9.4,0,,ZEAMX
2014-04-01,T4,R4,7.54,5.80,,2014,9.4,0,,ZEAMX
2014-04-01,T5,R1,2.42,4.83,0.87,2014,9.4,0,,
2014-04-01,T5,R2,-5.89,3.87,1.64,2014,9.4,0,,
2014-04-01,T5,R3,1.26,3.87,0.29,2014,9.4,0,,
2014-04-01,T5,R4,,2.90,0.29,2014,9.4,0,,
2014-04-01,T6,R1,-13.04,22.22,1.74,2014,9.4,0,,
2014-04-01,T6,R2,-11.79,17.39,3.96,2014,9.4,0,,
2014-04-01,T6,R3,-9.57,9.66,0.77,2014,9.4,0,,
2014-04-01,T6,R4,-3.77,21.26,2.13,2014,9.4,0,,
2014-04-01,T7,R1,0.10,17.39,0.48,2014,9.4,0,,
2014-04-01,T7,R2,17.30,6.76,5.31,2014,9.4,0,,
2014-04-01,T7,R3,1.16,8.70,4.06,2014,9.4,0,,
2014-04-01,T7,R4,-11.50,7.73,2.61,2014,9.4,0,,
2014-04-01,T8,R1,,,,2014,9.4,0,,
2014-04-01,T8,R2,,,,2014,9.4,0,,
2014-04-01,T8,R3,,,,2014,9.4,0,,
2014-04-01,T8,R4,,,,2014,9.4,0,,
2014-03-13,T1,R1,-4.21,-3.24,0.76,2014,-20.3,5,,ZEAMX
2014-03-13,T1,R2,-5.61,-1.08,-0.22,2014,-20.3,5,,ZEAMX
2014-03-13,T1,R3,,,,2014,-20.3,0,,ZEAMX
2014-03-13,T1,R4,-5.51,0.00,-0.22,2014,-20.3,5,,ZEAMX
2014-03-13,T2,R1,-7.56,0.00,0.11,2014,-20.3,5,,ZEAMX
2014-03-13,T2,R2,-1.84,0.00,0.11,2014,-20.3,5,,ZEAMX
2014-03-13,T2,R3,,-1.08,-0.43,2014,-20.3,5,,ZEAMX
2014-03-13,T2,R4,-1.08,0.00,0.32,2014,-20.3,5,,ZEAMX
2014-03-13,T3,R1,-1.40,-4.32,0.00,2014,-20.3,5,,ZEAMX
2014-03-13,T3,R2,-4.75,-1.08,0.32,2014,-20.3,5,,ZEAMX
2014-03-13,T3,R3,-12.85,1.08,0.86,2014,-20.3,5,,ZEAMX
2014-03-13,T3,R4,-1.62,-3.24,-0.43,2014,-20.3,5,,ZEAMX
2014-03-13,T4,R2,-1.08,1.08,0.32,2014,-20.3,5,,ZEAMX
2014-03-13,T4,R3,3.35,-2.16,-1.08,2014,-20.3,5,,ZEAMX
2014-03-13,T4,R4,-0.86,1.08,0.43,2014,-20.3,5,,ZEAMX
2014-03-13,T5,R1,-1.62,0.00,-0.11,2014,-20.3,5,,
2014-03-13,T5,R2,-4.86,0.00,-0.43,2014,-20.3,5,,
2014-03-13,T5,R3,1.40,1.08,-0.32,2014,-20.3,5,,
2014-03-13,T5,R4,,0.00,0.22,2014,-20.3,5,,
2014-03-13,T6,R1,-7.02,-1.08,0.32,2014,-20.3,5,,
2014-03-13,T6,R2,-7.88,0.00,0.11,2014,-20.3,5,,
2014-03-13,T6,R3,-3.02,0.00,0.43,2014,-20.3,5,,
2014-03-13,T6,R4,-3.02,-2.16,-0.11,2014,-20.3,5,,
2014-03-13,T7,R1,0.32,8.64,0.54,2014,-20.3,5,,
2014-03-13,T7,R2,,,,2014,-20.3,5,,
2014-03-13,T7,R3,0.22,7.56,0.97,2014,-20.3,5,,
2014-03-13,T7,R4,,4.32,1.08,2014,-20.3,5,,
2014-03-13,T8,R1,,,,2014,-20.3,0,,
2014-03-13,T8,R2,,,,2014,-20.3,0,,
2014-03-13,T8,R3,,,,2014,-20.3,0,,
2014-03-13,T8,R4,,,,2014,-20.3,0,,
2014-02-24,T1,R1,,0.00,0.00,2014,-7.7,0,,ZEAMX
2014-02-24,T1,R2,-2.88,0.00,0.41,2014,-7.7,0,,ZEAMX
2014-02-24,T1,R3,,3.09,1.85,2014,-7.7,0,,ZEAMX
2014-02-24,T2,R1,,0.00,0.10,2014,-7.7,0,,ZEAMX
2014-02-24,T2,R2,,0.00,0.21,2014,-7.7,0,,ZEAMX
2014-02-24,T2,R3,,0.00,-0.10,2014,-7.7,0,,ZEAMX
2014-02-24,T2,R4,1.85,-1.03,0.41,2014,-7.7,0,,ZEAMX
2014-02-24,T3,R1,-3.29,0.00,0.10,2014,-7.7,0,,ZEAMX
2014-02-24,T3,R2,-14.71,-1.03,0.00,2014,-7.7,0,,ZEAMX
2014-02-24,T3,R3,5.14,0.00,-0.21,2014,-7.7,0,,ZEAMX
2014-02-24,T3,R4,-5.04,0.00,0.00,2014,-7.7,0,,ZEAMX
2014-02-24,T4,R1,-9.67,1.03,1.13,2014,-7.7,0,,ZEAMX
2014-02-24,T4,R2,0.93,17.48,2.37,2014,-7.7,0,,ZEAMX
2014-02-24,T4,R3,,0.00,0.31,2014,-7.7,0,,ZEAMX
2014-02-24,T4,R4,3.91,0.00,0.41,2014,-7.7,0,,ZEAMX
2014-02-24,T5,R1,1.65,1.03,0.31,2014,-7.7,0,,
2014-02-24,T5,R2,-6.07,0.00,0.21,2014,-7.7,0,,
2014-02-24,T5,R3,-2.26,4.11,0.21,2014,-7.7,0,,
2014-02-24,T6,R1,-9.36,0.00,0.41,2014,-7.7,0,,
2014-02-24,T6,R2,0.41,0.00,0.00,2014,-7.7,0,,
2014-02-24,T6,R3,-2.67,0.00,0.31,2014,-7.7,0,,
2014-02-24,T6,R4,-3.70,0.00,0.41,2014,-7.7,0,,
2014-02-24,T7,R1,,8.23,0.10,2014,-7.7,0,,
2014-02-24,T7,R2,,,,2014,-7.7,0,,
2014-02-24,T7,R4,0.41,0.00,0.31,2014,-7.7,0,,
2014-02-24,T8,R1,,,,2014,-7.7,0,,
2014-02-24,T8,R2,,,,2014,-7.7,0,,
2014-02-24,T8,R3,,,,2014,-7.7,0,,
2014-02-24,T8,R4,,,,2014,-7.7,0,,
2014-02-04,T1,R1,,0.00,0.85,2014,-17.3,0,,ZEAMX
2014-02-04,T1,R2,-2.99,1.07,0.96,2014,-17.3,0,,ZEAMX
2014-02-04,T1,R3,,1.07,1.17,2014,-17.3,0,,ZEAMX
2014-02-04,T1,R4,-1.17,1.07,0.00,2014,-17.3,0,,ZEAMX
2014-02-04,T2,R1,,1.07,1.07,2014,-17.3,0,,ZEAMX
2014-02-04,T2,R2,-10.03,1.07,2.88,2014,-17.3,0,,ZEAMX
2014-02-04,T2,R3,-3.41,0.00,0.21,2014,-17.3,0,,ZEAMX
2014-02-04,T2,R4,-4.05,0.00,3.63,2014,-17.3,0,,ZEAMX
2014-02-04,T3,R1,-1.28,2.13,0.64,2014,-17.3,0,,ZEAMX
2014-02-04,T3,R2,,2.13,1.71,2014,-17.3,0,,ZEAMX
2014-02-04,T3,R3,-0.85,6.40,0.32,2014,-17.3,0,,ZEAMX
2014-02-04,T3,R4,-1.28,2.13,1.81,2014,-17.3,0,,ZEAMX
2014-02-04,T4,R1,-15.47,1.07,1.92,2014,-17.3,0,,ZEAMX
2014-02-04,T4,R2,-3.73,9.60,9.39,2014,-17.3,0,,ZEAMX
2014-02-04,T4,R3,,0.00,1.49,2014,-17.3,0,,ZEAMX
2014-02-04,T4,R4,,1.07,7.57,2014,-17.3,0,,ZEAMX
2014-02-04,T5,R1,-2.13,2.13,1.28,2014,-17.3,0,,
2014-02-04,T5,R2,-3.09,1.07,1.60,2014,-17.3,0,,
2014-02-04,T5,R3,,3.20,0.53,2014,-17.3,0,,
2014-02-04,T5,R4,4.16,0.00,0.00,2014,-17.3,0,,
2014-02-04,T6,R1,,0.00,0.43,2014,-17.3,0,,
2014-02-04,T6,R2,0.75,0.00,0.00,2014,-17.3,0,,
2014-02-04,T6,R3,-4.37,1.07,0.53,2014,-17.3,0,,
2014-02-04,T6,R4,-0.43,0.00,0.75,2014,-17.3,0,,
2014-02-04,T7,R1,,3.20,0.21,2014,-17.3,0,,
2014-02-04,T7,R2,0.53,1.07,0.43,2014,-17.3,0,,
2014-02-04,T7,R3,-1.39,1.07,0.53,2014,-17.3,0,,
2014-02-04,T7,R4,1.71,1.07,0.43,2014,-17.3,0,,
2014-02-04,T8,R1,,,,2014,-17.3,0,,
2014-02-04,T8,R2,,,,2014,-17.3,0,,
2014-02-04,T8,R3,,,,2014,-17.3,0,,
2014-02-04,T8,R4,,,,2014,-17.3,0,,
2014-01-17,T1,R1,,0.00,0.81,2014,-3.7,0,,ZEAMX
2014-01-17,T1,R2,,2.03,0.00,2014,-3.7,0,,ZEAMX
2014-01-17,T1,R3,,1.01,0.51,2014,-3.7,-2,,ZEAMX
2014-01-17,T1,R4,,0.00,-0.10,2014,-3.7,-1,,ZEAMX
2014-01-17,T2,R1,,2.03,1.52,2014,-3.7,1,,ZEAMX
2014-01-17,T2,R2,,2.03,0.81,2014,-3.7,0,,ZEAMX
2014-01-17,T2,R3,,1.01,0.10,2014,-3.7,0,,ZEAMX
2014-01-17,T2,R4,,1.01,3.34,2014,-3.7,0,,ZEAMX
2014-01-17,T3,R1,,2.03,-0.51,2014,-3.7,0,,ZEAMX
2014-01-17,T3,R2,,3.04,2.13,2014,-3.7,-1,,ZEAMX
2014-01-17,T3,R3,,2.03,0.20,2014,-3.7,-2,,ZEAMX
2014-01-17,T3,R4,,3.04,0.61,2014,-3.7,-2,,ZEAMX
2014-01-17,T4,R1,,2.03,2.33,2014,-3.7,0,,ZEAMX
2014-01-17,T4,R2,,9.12,0.41,2014,-3.7,1,,ZEAMX
2014-01-17,T4,R3,,2.03,3.04,2014,-3.7,0,,ZEAMX
2014-01-17,T4,R4,,1.01,5.27,2014,-3.7,-2,,ZEAMX
2014-01-17,T5,R1,,4.05,3.24,2014,-3.7,-1,,
2014-01-17,T5,R2,,0.00,0.00,2014,-3.7,0,,
2014-01-17,T5,R3,,5.07,0.20,2014,-3.7,-1,,
2014-01-17,T5,R4,,1.01,0.61,2014,-3.7,-1,,
2014-01-17,T6,R1,,4.05,1.11,2014,-3.7,-1,,
2014-01-17,T6,R2,,0.00,0.10,2014,-3.7,-1,,
2014-01-17,T6,R3,,3.04,0.30,2014,-3.7,-2,,
2014-01-17,T6,R4,,1.01,0.00,2014,-3.7,-1,,
2014-01-17,T7,R1,,6.08,0.20,2014,-3.7,0,,
2014-01-17,T7,R2,,3.04,1.11,2014,-3.7,0,,
2014-01-17,T7,R3,,5.07,0.61,2014,-3.7,-2,,
2014-01-17,T7,R4,,6.08,0.91,2014,-3.7,0,,
2014-01-17,T8,R1,,,,2014,-3.7,0,,
2014-01-17,T8,R2,,,,2014,-3.7,0,,
2014-01-17,T8,R3,,,,2014,-3.7,0,,
2014-01-17,T8,R4,,,,2014,-3.7,0,,
2013-11-15,T1,R1,0.30,0.99,-0.20,2013,2.8,3,0.16,TRIAE
2013-11-15,T1,R2,0.79,1.98,-0.20,2013,2.8,4,0.19,TRIAE
2013-11-15,T1,R3,-6.43,3.96,0.00,2013,2.8,-1,0.13,TRIAE
2013-11-15,T1,R4,-1.98,3.96,0.20,2013,2.8,0,0.16,TRIAE
2013-11-15,T2,R1,0.40,4.95,0.99,2013,2.8,2,0.13,TRIAE
2013-11-15,T2,R2,-1.29,0.99,-0.20,2013,2.8,3.5,0.14,TRIAE
2013-11-15,T2,R3,-1.19,1.98,0.30,2013,2.8,5,0.15,TRIAE
2013-11-15,T2,R4,-3.66,2.97,0.40,2013,2.8,4.5,,TRIAE
2013-11-15,T3,R1,0.20,4.95,-0.30,2013,2.8,4,0.19,TRIAE
2013-11-15,T3,R2,-1.29,9.89,0.20,2013,2.8,4.5,0.16,TRIAE
