Year,Replicate,Rotation,Nitrogen,Tillage,Species,Biomass_kg_ha
2015,1,ROT4,NIT2,TIL1,Corn,0
2014,1,ROT38,NIT2,TIL1,Corn w/ Rye,0
2015,1,ROT38,NIT2,TIL1,Corn w/ Rye,0
2014,2,ROT4,NIT2,TIL1,Soybean,0
2015,2,ROT4,NIT2,TIL1,Corn,0
2014,2,ROT4,NIT2,TIL1,Soybean,0
2015,2,ROT4,NIT2,TIL1,Corn,0
2014,2,ROT5v,NIT2,TIL1,Corn,0
2015,2,ROT5v,NIT2,TIL1,Soybean,0
2014,2,ROT5v,NIT2,TIL1,Corn,0
2015,2,ROT5v,NIT2,TIL1,Soybean,0
2014,2,ROT1,NIT2,TIL1,Corn,0
2015,2,ROT1,NIT2,TIL1,Corn,0
2014,2,ROT1,NIT2,TIL1,Corn,0
2015,2,ROT1,NIT2,TIL1,Corn,0
2014,2,ROT38,NIT2,TIL1,Corn w/ Rye,0
2015,2,ROT38,NIT2,TIL1,Corn w/ Rye,0
2014,2,ROT37v,NIT2,TIL1,Corn,0
2015,2,ROT37v,NIT2,TIL1,Soybean w/ Rye,0
2014,2,ROT59,NIT2,TIL1,Soybean,0
2015,2,ROT59,NIT2,TIL1,Corn w/ Rye,0
2014,2,ROT36v,NIT2,TIL1,Soybean,0
2015,2,ROT36v,NIT2,TIL1,Corn w/ Rye,0
2014,2,ROT37v,NIT2,TIL1,Corn,0
2015,2,ROT37v,NIT2,TIL1,Soybean w/ Rye,0
2014,3,ROT1,NIT2,TIL1,Corn,0
2015,3,ROT1,NIT2,TIL1,Corn,0
2014,3,ROT1,NIT2,TIL1,Corn,0
2015,3,ROT1,NIT2,TIL1,Corn,0
2014,3,ROT5v,NIT2,TIL1,Corn,0
2015,3,ROT5v,NIT2,TIL1,Soybean,0
2014,3,ROT5v,NIT2,TIL1,Corn,0
2015,3,ROT5v,NIT2,TIL1,Soybean,0
2014,3,ROT59,NIT2,TIL1,Soybean,0
2015,3,ROT59,NIT2,TIL1,Corn w/ Rye,0
2014,3,ROT38,NIT2,TIL1,Corn w/ Rye,0
2015,3,ROT38,NIT2,TIL1,Corn w/ Rye,0
2014,3,ROT37v,NIT2,TIL1,Corn,0
2015,3,ROT37v,NIT2,TIL1,Soybean w/ Rye,0
2014,3,ROT37v,NIT2,TIL1,Corn,0
2015,3,ROT37v,NIT2,TIL1,Soybean w/ Rye,0
2014,3,ROT4,NIT2,TIL1,Soybean,0
2015,3,ROT4,NIT2,TIL1,Corn,0
2014,3,ROT4,NIT2,TIL1,Soybean,0
2015,3,ROT4,NIT2,TIL1,Corn,0
2014,3,ROT36v,NIT2,TIL1,Soybean,0
2015,3,ROT36v,NIT2,TIL1,Corn w/ Rye,0
2014,4,ROT59,NIT2,TIL1,Soybean,0
2015,4,ROT59,NIT2,TIL1,Corn w/ Rye,0
2014,4,ROT37v,NIT2,TIL1,Corn,0
2015,4,ROT37v,NIT2,TIL1,Soybean w/ Rye,0
2014,4,ROT38,NIT2,TIL1,Corn w/ Rye,0
2015,4,ROT38,NIT2,TIL1,Corn w/ Rye,0
2014,4,ROT5v,NIT2,TIL1,Corn,0
2015,4,ROT5v,NIT2,TIL1,Soybean,0
2014,4,ROT5v,NIT2,TIL1,Corn,0
2015,4,ROT5v,NIT2,TIL1,Soybean,0
2014,4,ROT1,NIT2,TIL1,Corn,0
2015,4,ROT1,NIT2,TIL1,Corn,0
2014,4,ROT1,NIT2,TIL1,Corn,0
2015,4,ROT1,NIT2,TIL1,Corn,0
2014,4,ROT37v,NIT2,TIL1,Corn,0
2015,4,ROT37v,NIT2,TIL1,Soybean w/ Rye,0
2014,4,ROT4,NIT2,TIL1,Soybean,0
2015,4,ROT4,NIT2,TIL1,Corn,0
2014,4,ROT4,NIT2,TIL1,Soybean,0
2015,4,ROT4,NIT2,TIL1,Corn,0
2014,4,ROT36v,NIT2,TIL1,Soybean,0
2015,4,ROT36v,NIT2,TIL1,Corn w/ Rye,0
2011,1,ROT5v,NIT2,TIL2,Corn,2878
2012,1,ROT5v,NIT2,TIL2,Corn,2387
2013,1,ROT5v,NIT2,TIL2,Soybean,4758
2014,1,ROT5v,NIT2,TIL2,Corn,13182
2015,1,ROT5v,NIT2,TIL2,Soybean,7301
2011,1,ROT37v,NIT2,TIL2,Corn w/ Rye,2184
2012,1,ROT37v,NIT2,TIL2,Corn w/ Rye,3783
2013,1,ROT37v,NIT2,TIL2,Soybean w/ Rye,3931
2014,1,ROT37v,NIT2,TIL2,Corn w/ Rye,11594
2015,1,ROT37v,NIT2,TIL2,Soybean w/ Rye,6542
2011,1,ROT36,NIT2,TIL2,Corn w/ Rye,917
2012,1,ROT36,NIT2,TIL2,Soybean w/ Rye,980
2013,1,ROT36,NIT2,TIL2,Corn w/ Rye,929
2014,1,ROT36,NIT2,TIL2,Soybean w/ Rye,121
2015,1,ROT36,NIT2,TIL2,Corn w/ Rye,8702
2011,1,ROT4,NIT2,TIL2,Corn,1304
2012,1,ROT4,NIT2,TIL2,Soybean,1014
2013,1,ROT4,NIT2,TIL2,Corn,2439
2014,1,ROT4,NIT2,TIL2,Soybean,178
2015,1,ROT4,NIT2,TIL2,Corn,8504
2011,2,ROT4,NIT2,TIL2,Corn,3564
2012,2,ROT4,NIT2,TIL2,Soybean,921
2013,2,ROT4,NIT2,TIL2,Corn,2275
2014,2,ROT4,NIT2,TIL2,Soybean,123
2015,2,ROT4,NIT2,TIL2,Corn,7027
2011,2,ROT36,NIT2,TIL2,Corn w/ Rye,454
2012,2,ROT36,NIT2,TIL2,Soybean w/ Rye,1521
2013,2,ROT36,NIT2,TIL2,Corn w/ Rye,2205
2014,2,ROT36,NIT2,TIL2,Soybean w/ Rye,227
2015,2,ROT36,NIT2,TIL2,Corn w/ Rye,5819
2011,2,ROT37v,NIT2,TIL2,Corn w/ Rye,1176
2012,2,ROT37v,NIT2,TIL2,Corn w/ Rye,2772
2013,2,ROT37v,NIT2,TIL2,Soybean w/ Rye,1700
2014,2,ROT37v,NIT2,TIL2,Corn w/ Rye,6924
2015,2,ROT37v,NIT2,TIL2,Soybean w/ Rye,1463
2011,2,ROT5v,NIT2,TIL2,Corn,517
2012,2,ROT5v,NIT2,TIL2,Corn,2797
2013,2,ROT5v,NIT2,TIL2,Soybean,1635
2014,2,ROT5v,NIT2,TIL2,Corn,7376
2015,2,ROT5v,NIT2,TIL2,Soybean,1323
2011,3,ROT4,NIT2,TIL2,Corn,7253
2012,3,ROT4,NIT2,TIL2,Soybean,1358
2013,3,ROT4,NIT2,TIL2,Corn,15327
2014,3,ROT4,NIT2,TIL2,Soybean,3729
2015,3,ROT4,NIT2,TIL2,Corn,18076
2011,3,ROT36,NIT2,TIL2,Corn w/ Rye,6554
2012,3,ROT36,NIT2,TIL2,Soybean w/ Rye,1999
2013,3,ROT36,NIT2,TIL2,Corn w/ Rye,12855
2014,3,ROT36,NIT2,TIL2,Soybean w/ Rye,2472
2015,3,ROT36,NIT2,TIL2,Corn w/ Rye,18832
2011,3,ROT5v,NIT2,TIL2,Corn,10330
2012,3,ROT5v,NIT2,TIL2,Corn,6733
2013,3,ROT5v,NIT2,TIL2,Soybean,5591
2014,3,ROT5v,NIT2,TIL2,Corn,15164
2015,3,ROT5v,NIT2,TIL2,Soybean,8246
2011,3,ROT37v,NIT2,TIL2,Corn w/ Rye,10900
2012,3,ROT37v,NIT2,TIL2,Corn w/ Rye,4725
2013,3,ROT37v,NIT2,TIL2,Soybean w/ Rye,6108
2014,3,ROT37v,NIT2,TIL2,Corn w/ Rye,16343
2015,3,ROT37v,NIT2,TIL2,Soybean w/ Rye,9287
2011,4,ROT5v,NIT2,TIL2,Corn,13461
2012,4,ROT5v,NIT2,TIL2,Corn,5806
2013,4,ROT5v,NIT2,TIL2,Soybean,6131
2014,4,ROT5v,NIT2,TIL2,Corn,16107
2015,4,ROT5v,NIT2,TIL2,Soybean,6282
2011,4,ROT37v,NIT2,TIL2,Corn w/ Rye,16244
2012,4,ROT37v,NIT2,TIL2,Corn w/ Rye,4663
2013,4,ROT37v,NIT2,TIL2,Soybean w/ Rye,5759
2014,4,ROT37v,NIT2,TIL2,Corn w/ Rye,15338
2015,4,ROT37v,NIT2,TIL2,Soybean w/ Rye,6447
2011,4,ROT36,NIT2,TIL2,Corn w/ Rye,13993
2012,4,ROT36,NIT2,TIL2,Soybean w/ Rye,2835
2013,4,ROT36,NIT2,TIL2,Corn w/ Rye,14078
2014,4,ROT36,NIT2,TIL2,Soybean w/ Rye,2331
2015,4,ROT36,NIT2,TIL2,Corn w/ Rye,20294
2011,4,ROT4,NIT2,TIL2,Corn,12465
2012,4,ROT4,NIT2,TIL2,Soybean,2742
2013,4,ROT4,NIT2,TIL2,Corn,12035
2014,4,ROT4,NIT2,TIL2,Soybean,808
2015,4,ROT4,NIT2,TIL2,Corn,19137
2011,5,ROT4,NIT2,TIL2,Corn,6466
2012,5,ROT4,NIT2,TIL2,Soybean,1246
2013,5,ROT4,NIT2,TIL2,Corn,3418
2014,5,ROT4,NIT2,TIL2,Soybean,403
2015,5,ROT4,NIT2,TIL2,Corn,14632
2011,5,ROT36,NIT2,TIL2,Corn w/ Rye,4342
2012,5,ROT36,NIT2,TIL2,Soybean w/ Rye,1408
2013,5,ROT36,NIT2,TIL2,Corn w/ Rye,3557
2014,5,ROT36,NIT2,TIL2,Soybean w/ Rye,694
2015,5,ROT36,NIT2,TIL2,Corn w/ Rye,12221
2011,5,ROT37v,NIT2,TIL2,Corn w/ Rye,8413
2012,5,ROT37v,NIT2,TIL2,Corn w/ Rye,3958
2013,5,ROT37v,NIT2,TIL2,Soybean w/ Rye,2541
2014,5,ROT37v,NIT2,TIL2,Corn w/ Rye,12272
2015,5,ROT37v,NIT2,TIL2,Soybean w/ Rye,5338
2011,5,ROT5v,NIT2,TIL2,Corn,6975
2012,5,ROT5v,NIT2,TIL2,Corn,3122
2013,5,ROT5v,NIT2,TIL2,Soybean,3646
2014,5,ROT5v,NIT2,TIL2,Corn,13240
2015,5,ROT5v,NIT2,TIL2,Soybean,6586
2011,6,ROT37v,NIT2,TIL2,Corn w/ Rye,6079
2012,6,ROT37v,NIT2,TIL2,Corn w/ Rye,2228
2013,6,ROT37v,NIT2,TIL2,Soybean w/ Rye,2117
2014,6,ROT37v,NIT2,TIL2,Corn w/ Rye,10239
2015,6,ROT37v,NIT2,TIL2,Soybean w/ Rye,5184
2011,6,ROT5v,NIT2,TIL2,Corn,7060
2012,6,ROT5v,NIT2,TIL2,Corn,1810
2013,6,ROT5v,NIT2,TIL2,Soybean,1920
2014,6,ROT5v,NIT2,TIL2,Corn,9881
2015,6,ROT5v,NIT2,TIL2,Soybean,3744
2011,6,ROT4,NIT2,TIL2,Corn,5645
2012,6,ROT4,NIT2,TIL2,Soybean,1226
2013,6,ROT4,NIT2,TIL2,Corn,5413
2014,6,ROT4,NIT2,TIL2,Soybean,351
2015,6,ROT4,NIT2,TIL2,Corn,11276
2011,6,ROT36,NIT2,TIL2,Corn w/ Rye,3056
2012,6,ROT36,NIT2,TIL2,Soybean w/ Rye,1429
2013,6,ROT36,NIT2,TIL2,Corn w/ Rye,6861
2014,6,ROT36,NIT2,TIL2,Soybean w/ Rye,173
2015,6,ROT36,NIT2,TIL2,Corn w/ Rye,13809
2011,1,ROT8,NIT2,TIL2,Wheat,0
2012,1,ROT8,NIT2,TIL2,Corn,13777
2013,1,ROT8,NIT2,TIL2,Soybean,3621
2014,1,ROT8,NIT2,TIL2,Wheat,0
2015,1,ROT8,NIT2,TIL2,Corn,20368
2011,1,ROT4,NIT2,TIL2,Corn,22949
2012,1,ROT4,NIT2,TIL2,Soybean,871
2013,1,ROT4,NIT2,TIL2,Corn,25328
2014,1,ROT4,NIT2,TIL2,Soybean,4779
2015,1,ROT4,NIT2,TIL2,Corn,20891
2011,1,ROT7,NIT2,TIL2,Soybean,3998
2012,1,ROT7,NIT2,TIL2,Wheat,0
2014,1,ROT7,NIT2,TIL2,Soybean,4179
2011,1,ROT5,NIT2,TIL2,Soybean,3190
2012,1,ROT5,NIT2,TIL2,Corn,13429
2013,1,ROT5,NIT2,TIL2,Soybean,1748
2014,1,ROT5,NIT2,TIL2,Corn,19562
2015,1,ROT5,NIT2,TIL2,Soybean,3207
2011,1,ROT1,NIT2,TIL2,Corn,21017
2012,1,ROT1,NIT2,TIL2,Corn,13617
2014,1,ROT1,NIT2,TIL2,Corn,16959
2015,1,ROT1,NIT2,TIL2,Corn,15578
2011,1,ROT6,NIT2,TIL2,Corn,26216
2012,1,ROT6,NIT2,TIL2,Soybean,653
2013,1,ROT6,NIT2,TIL2,Wheat,0
2014,1,ROT6,NIT2,TIL2,Corn,21696
2015,1,ROT6,NIT2,TIL2,Soybean,4133
2011,2,ROT7,NIT2,TIL2,Soybean,4257
2012,2,ROT7,NIT2,TIL2,Wheat,0
2013,2,ROT7,NIT2,TIL2,Corn,26616
2014,2,ROT7,NIT2,TIL2,Soybean,4971
2011,2,ROT1,NIT2,TIL2,Corn,24445
2012,2,ROT1,NIT2,TIL2,Corn,12883
2013,2,ROT1,NIT2,TIL2,Corn,25757
2014,2,ROT1,NIT2,TIL2,Corn,17102
2015,2,ROT1,NIT2,TIL2,Corn,17294
2011,2,ROT5,NIT2,TIL2,Soybean,2521
2012,2,ROT5,NIT2,TIL2,Corn,15572
2013,2,ROT5,NIT2,TIL2,Soybean,1952
2014,2,ROT5,NIT2,TIL2,Corn,23831
2015,2,ROT5,NIT2,TIL2,Soybean,3370
2011,2,ROT8,NIT2,TIL2,Wheat,0
2012,2,ROT8,NIT2,TIL2,Corn,17544
2013,2,ROT8,NIT2,TIL2,Soybean,3188
2014,2,ROT8,NIT2,TIL2,Wheat,0
2015,2,ROT8,NIT2,TIL2,Corn,24014
2011,2,ROT6,NIT2,TIL2,Corn,32088
2012,2,ROT6,NIT2,TIL2,Soybean,1132
2013,2,ROT6,NIT2,TIL2,Wheat,0
2014,2,ROT6,NIT2,TIL2,Corn,23303
2015,2,ROT6,NIT2,TIL2,Soybean,3898
2011,2,ROT4,NIT2,TIL2,Corn,15790
2012,2,ROT4,NIT2,TIL2,Soybean,365
2013,2,ROT4,NIT2,TIL2,Corn,25675
2014,2,ROT4,NIT2,TIL2,Soybean,4725
2015,2,ROT4,NIT2,TIL2,Corn,17951
2011,1,ROT4,NIT2,TIL2,Corn,15068
2012,1,ROT4,NIT2,TIL2,Soybean,2063
2013,1,ROT4,NIT2,TIL2,Corn,17022
2014,1,ROT4,NIT2,TIL2,Soybean,1841
2015,1,ROT4,NIT2,TIL2,Corn,11100
2011,1,ROT1,NIT2,TIL2,Corn,13944
2012,1,ROT1,NIT2,TIL2,Corn,4455
2013,1,ROT1,NIT2,TIL2,Corn,9266
2014,1,ROT1,NIT2,TIL2,Corn,12230
2015,1,ROT1,NIT2,TIL2,Corn,9069
2011,1,ROT7,NIT2,TIL2,Soybean,2801
2012,1,ROT7,NIT2,TIL2,Wheat,0
2013,1,ROT7,NIT2,TIL2,Corn,13833
2014,1,ROT7,NIT2,TIL2,Soybean,585
2015,1,ROT7,NIT2,TIL2,Wheat,0
2011,1,ROT8,NIT2,TIL2,Wheat,0
2012,1,ROT8,NIT2,TIL2,Corn,7801
2013,1,ROT8,NIT2,TIL2,Soybean,1654
2014,1,ROT8,NIT2,TIL2,Wheat,0
2015,1,ROT8,NIT2,TIL2,Corn,11107
2011,1,ROT6,NIT2,TIL2,Corn,16407
2012,1,ROT6,NIT2,TIL2,Soybean,2029
2013,1,ROT6,NIT2,TIL2,Wheat,0
2014,1,ROT6,NIT2,TIL2,Corn,15402
2015,1,ROT6,NIT2,TIL2,Soybean,2799
2011,1,ROT5,NIT2,TIL2,Soybean,3060
2012,1,ROT5,NIT2,TIL2,Corn,6697
2013,1,ROT5,NIT2,TIL2,Soybean,1549
2014,1,ROT5,NIT2,TIL2,Corn,16636
2015,1,ROT5,NIT2,TIL2,Soybean,3072
2011,2,ROT6,NIT2,TIL2,Corn,14280
2012,2,ROT6,NIT2,TIL2,Soybean,2096
2013,2,ROT6,NIT2,TIL2,Wheat,0
2014,2,ROT6,NIT2,TIL2,Corn,13879
2015,2,ROT6,NIT2,TIL2,Soybean,2957
2011,2,ROT1,NIT2,TIL2,Corn,14085
2012,2,ROT1,NIT2,TIL2,Corn,6204
2013,2,ROT1,NIT2,TIL2,Corn,11760
2014,2,ROT1,NIT2,TIL2,Corn,13839
2015,2,ROT1,NIT2,TIL2,Corn,10424
2011,2,ROT7,NIT2,TIL2,Soybean,3168
2012,2,ROT7,NIT2,TIL2,Wheat,0
2013,2,ROT7,NIT2,TIL2,Corn,16223
2014,2,ROT7,NIT2,TIL2,Soybean,1982
2015,2,ROT7,NIT2,TIL2,Wheat,0
2011,2,ROT5,NIT2,TIL2,Soybean,3073
2012,2,ROT5,NIT2,TIL2,Corn,8027
2013,2,ROT5,NIT2,TIL2,Soybean,2172
2014,2,ROT5,NIT2,TIL2,Corn,18581
2015,2,ROT5,NIT2,TIL2,Soybean,3014
2011,2,ROT4,NIT2,TIL2,Corn,14635
2012,2,ROT4,NIT2,TIL2,Soybean,1970
2013,2,ROT4,NIT2,TIL2,Corn,15849
2014,2,ROT4,NIT2,TIL2,Soybean,1706
2015,2,ROT4,NIT2,TIL2,Corn,11571
2011,2,ROT8,NIT2,TIL2,Wheat,0
2012,2,ROT8,NIT2,TIL2,Corn,6950
2013,2,ROT8,NIT2,TIL2,Soybean,1284
2014,2,ROT8,NIT2,TIL2,Wheat,0
2015,2,ROT8,NIT2,TIL2,Corn,11483
2011,3,ROT1,NIT2,TIL2,Corn,13827
2012,3,ROT1,NIT2,TIL2,Corn,7123
2013,3,ROT1,NIT2,TIL2,Corn,9080
2014,3,ROT1,NIT2,TIL2,Corn,16363
2015,3,ROT1,NIT2,TIL2,Corn,8473
2011,3,ROT5,NIT2,TIL2,Soybean,3108
2012,3,ROT5,NIT2,TIL2,Corn,5955
2013,3,ROT5,NIT2,TIL2,Soybean,1460
2014,3,ROT5,NIT2,TIL2,Corn,16368
2015,3,ROT5,NIT2,TIL2,Soybean,2782
2011,3,ROT4,NIT2,TIL2,Corn,16285
2012,3,ROT4,NIT2,TIL2,Soybean,1103
2013,3,ROT4,NIT2,TIL2,Corn,11555
2014,3,ROT4,NIT2,TIL2,Soybean,1300
2015,3,ROT4,NIT2,TIL2,Corn,12523
2011,3,ROT6,NIT2,TIL2,Corn,14826
2012,3,ROT6,NIT2,TIL2,Soybean,1843
2013,3,ROT6,NIT2,TIL2,Wheat,0
2014,3,ROT6,NIT2,TIL2,Corn,13308
2015,3,ROT6,NIT2,TIL2,Soybean,2933
2011,3,ROT8,NIT2,TIL2,Wheat,0
2012,3,ROT8,NIT2,TIL2,Corn,8511
2013,3,ROT8,NIT2,TIL2,Soybean,1531
2014,3,ROT8,NIT2,TIL2,Wheat,0
2015,3,ROT8,NIT2,TIL2,Corn,10398
2011,3,ROT7,NIT2,TIL2,Soybean,2997
2012,3,ROT7,NIT2,TIL2,Wheat,0
2013,3,ROT7,NIT2,TIL2,Corn,13685
2014,3,ROT7,NIT2,TIL2,Soybean,1944
2015,3,ROT7,NIT2,TIL2,Wheat,0
2011,1,ROT4,NIT2,TIL2,Corn,15208
2012,1,ROT4,NIT2,TIL2,Soybean,3376
2013,1,ROT4,NIT2,TIL2,Corn,12321
2014,1,ROT4,NIT2,TIL2,Soybean,6552
2015,1,ROT4,NIT2,TIL2,Corn,11251
2011,1,ROT36,NIT2,TIL2,Corn w/ Rye,15928
2012,1,ROT36,NIT2,TIL2,Soybean w/ Rye,3005
2013,1,ROT36,NIT2,TIL2,Corn w/ Rye,11485
2014,1,ROT36,NIT2,TIL2,Soybean w/ Rye,6926
2015,1,ROT36,NIT2,TIL2,Corn w/ Rye,12374
2011,1,ROT37v,NIT2,TIL2,Corn w/ Rye,10144
2012,1,ROT37v,NIT2,TIL2,Corn w/ Rye,8876
2013,1,ROT37v,NIT2,TIL2,Soybean w/ Rye,4752
2014,1,ROT37v,NIT2,TIL2,Corn w/ Rye,18441
2015,1,ROT37v,NIT2,TIL2,Soybean w/ Rye,4087
2011,1,ROT5v,NIT2,TIL2,Corn,20298
2012,1,ROT5v,NIT2,TIL2,Corn,9103
2013,1,ROT5v,NIT2,TIL2,Soybean,2373
2014,1,ROT5v,NIT2,TIL2,Corn,15303
2015,1,ROT5v,NIT2,TIL2,Soybean,7381
2011,2,ROT5v,NIT2,TIL2,Corn,17275
2012,2,ROT5v,NIT2,TIL2,Corn,8899
2013,2,ROT5v,NIT2,TIL2,Soybean,4020
2014,2,ROT5v,NIT2,TIL2,Corn,17436
2015,2,ROT5v,NIT2,TIL2,Soybean,5400
2011,2,ROT37v,NIT2,TIL2,Corn w/ Rye,17216
2012,2,ROT37v,NIT2,TIL2,Corn w/ Rye,9275
2013,2,ROT37v,NIT2,TIL2,Soybean w/ Rye,4170
2014,2,ROT37v,NIT2,TIL2,Corn w/ Rye,14669
2015,2,ROT37v,NIT2,TIL2,Soybean w/ Rye,7427
2011,2,ROT4,NIT2,TIL2,Corn,15707
2012,2,ROT4,NIT2,TIL2,Soybean,3899
2013,2,ROT4,NIT2,TIL2,Corn,11778
2014,2,ROT4,NIT2,TIL2,Soybean,3654
2015,2,ROT4,NIT2,TIL2,Corn,13741
2011,2,ROT36,NIT2,TIL2,Corn w/ Rye,22055
2012,2,ROT36,NIT2,TIL2,Soybean w/ Rye,3667
2013,2,ROT36,NIT2,TIL2,Corn w/ Rye,14498
2014,2,ROT36,NIT2,TIL2,Soybean w/ Rye,7121
2015,2,ROT36,NIT2,TIL2,Corn w/ Rye,14672
2011,3,ROT37v,NIT2,TIL2,Corn w/ Rye,12359
2012,3,ROT37v,NIT2,TIL2,Corn w/ Rye,14035
2013,3,ROT37v,NIT2,TIL2,Soybean w/ Rye,4384
2014,3,ROT37v,NIT2,TIL2,Corn w/ Rye,16465
2015,3,ROT37v,NIT2,TIL2,Soybean w/ Rye,3063
2011,3,ROT5v,NIT2,TIL2,Corn,12146
2012,3,ROT5v,NIT2,TIL2,Corn,12661
2013,3,ROT5v,NIT2,TIL2,Soybean,4482
2014,3,ROT5v,NIT2,TIL2,Corn,18113
2015,3,ROT5v,NIT2,TIL2,Soybean,6082
2011,3,ROT36,NIT2,TIL2,Corn w/ Rye,11403
2012,3,ROT36,NIT2,TIL2,Soybean w/ Rye,2979
2013,3,ROT36,NIT2,TIL2,Corn w/ Rye,12133
2014,3,ROT36,NIT2,TIL2,Soybean w/ Rye,4904
2015,3,ROT36,NIT2,TIL2,Corn w/ Rye,12343
2011,3,ROT4,NIT2,TIL2,Corn,18004
2012,3,ROT4,NIT2,TIL2,Soybean,4022
2013,3,ROT4,NIT2,TIL2,Corn,15176
2014,3,ROT4,NIT2,TIL2,Soybean,6093
2015,3,ROT4,NIT2,TIL2,Corn,15149
2011,4,ROT4,NIT2,TIL2,Corn,19178
2012,4,ROT4,NIT2,TIL2,Soybean,4815
2013,4,ROT4,NIT2,TIL2,Corn,16296
2014,4,ROT4,NIT2,TIL2,Soybean,8981
2015,4,ROT4,NIT2,TIL2,Corn,18177
2011,4,ROT36,NIT2,TIL2,Corn w/ Rye,18915
2012,4,ROT36,NIT2,TIL2,Soybean w/ Rye,4098
2013,4,ROT36,NIT2,TIL2,Corn w/ Rye,17944
2014,4,ROT36,NIT2,TIL2,Soybean w/ Rye,9413
2015,4,ROT36,NIT2,TIL2,Corn w/ Rye,15978
2011,4,ROT37v,NIT2,TIL2,Corn w/ Rye,14768
2012,4,ROT37v,NIT2,TIL2,Corn w/ Rye,12818
2013,4,ROT37v,NIT2,TIL2,Soybean w/ Rye,5890
2014,4,ROT37v,NIT2,TIL2,Corn w/ Rye,21435
2015,4,ROT37v,NIT2,TIL2,Soybean w/ Rye,10245
2011,4,ROT5v,NIT2,TIL2,Corn,19714
2012,4,ROT5v,NIT2,TIL2,Corn,13343
2013,4,ROT5v,NIT2,TIL2,Soybean,6680
2014,4,ROT5v,NIT2,TIL2,Corn,22072
2015,4,ROT5v,NIT2,TIL2,Soybean,11689
2011,5,ROT5v,NIT2,TIL2,Corn,18853
2012,5,ROT5v,NIT2,TIL2,Corn,17939
2013,5,ROT5v,NIT2,TIL2,Soybean,4795
2014,5,ROT5v,NIT2,TIL2,Corn,17580
2015,5,ROT5v,NIT2,TIL2,Soybean,8162
2011,5,ROT37v,NIT2,TIL2,Corn w/ Rye,20083
2012,5,ROT37v,NIT2,TIL2,Corn w/ Rye,17365
2013,5,ROT37v,NIT2,TIL2,Soybean w/ Rye,6184
2014,5,ROT37v,NIT2,TIL2,Corn w/ Rye,20304
2015,5,ROT37v,NIT2,TIL2,Soybean w/ Rye,8531
2011,5,ROT36,NIT2,TIL2,Corn w/ Rye,21238
2012,5,ROT36,NIT2,TIL2,Soybean w/ Rye,3993
2013,5,ROT36,NIT2,TIL2,Corn w/ Rye,14868
2014,5,ROT36,NIT2,TIL2,Soybean w/ Rye,8191
2015,5,ROT36,NIT2,TIL2,Corn w/ Rye,15276
2011,5,ROT4,NIT2,TIL2,Corn,22534
2012,5,ROT4,NIT2,TIL2,Soybean,3990
2013,5,ROT4,NIT2,TIL2,Corn,17870
2014,5,ROT4,NIT2,TIL2,Soybean,9393
2015,5,ROT4,NIT2,TIL2,Corn,16112
2011,6,ROT36,NIT2,TIL2,Corn w/ Rye,20483
2012,6,ROT36,NIT2,TIL2,Soybean w/ Rye,6209
2013,6,ROT36,NIT2,TIL2,Corn w/ Rye,5547
2014,6,ROT36,NIT2,TIL2,Soybean w/ Rye,3520
2015,6,ROT36,NIT2,TIL2,Corn w/ Rye,11182
2011,6,ROT4,NIT2,TIL2,Corn,18926
2012,6,ROT4,NIT2,TIL2,Soybean,4962
2013,6,ROT4,NIT2,TIL2,Corn,10695
2014,6,ROT4,NIT2,TIL2,Soybean,6662
2015,6,ROT4,NIT2,TIL2,Corn,13390
2011,6,ROT5v,NIT2,TIL2,Corn,13998
2012,6,ROT5v,NIT2,TIL2,Corn,12567
2013,6,ROT5v,NIT2,TIL2,Soybean,3442
2014,6,ROT5v,NIT2,TIL2,Corn,20922
2015,6,ROT5v,NIT2,TIL2,Soybean,727
2011,6,ROT37v,NIT2,TIL2,Corn w/ Rye,10508
2012,6,ROT37v,NIT2,TIL2,Corn w/ Rye,10370
2013,6,ROT37v,NIT2,TIL2,Soybean w/ Rye,4509
2014,6,ROT37v,NIT2,TIL2,Corn w/ Rye,17168
2015,6,ROT37v,NIT2,TIL2,Soybean w/ Rye,4246
2012,NA,ROT17,NIT2,TIL1,Corn,967
2013,NA,ROT17,NIT2,TIL1,Soybean,10168
2014,NA,ROT17,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2015,NA,ROT17,NIT2,TIL1,Corn,12194
2012,NA,ROT17,NIT2,TIL1,Corn,967
2013,NA,ROT17,NIT2,TIL1,Soybean,14684
2014,NA,ROT17,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2015,NA,ROT17,NIT2,TIL1,Corn,11878
2012,NA,ROT17,NIT2,TIL1,Corn,967
2013,NA,ROT17,NIT2,TIL1,Soybean,15050
2014,NA,ROT17,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2015,NA,ROT17,NIT2,TIL1,Corn,11356
2011,NA,ROT16,NIT2,TIL1,Soybean,5933
2012,NA,ROT16,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2013,NA,ROT16,NIT2,TIL1,Corn,6845
2014,NA,ROT16,NIT2,TIL1,Soybean,9545
2015,NA,ROT16,NIT2,TIL1,Wheat/Red Clover or mixed cover crop (conventional),0
2011,NA,ROT16,NIT2,TIL1,Soybean,5933
