"","year","campaign","date","treatment","replicate","station","species","total_biomass_estimated","c_input_crop","c_input_cover","c_input_weedy","compilation_biomass"
"219","2020","Harvest","2020-10-19","T2","R3","S3","Zea mays L. (*)",NA,4861.06396276596,NA,NA,20976.9
"220","2020","Harvest","2020-10-19","T1","R3","S4","Zea mays L. (*)",NA,4331.40486702128,NA,NA,18497
"221","2020","Harvest","2020-10-19","T1","R2","S4","Zea mays L. (*)",NA,4497.51781914894,NA,NA,18312.1
"222","2020","Harvest","2020-10-19","T2","R1","S5","Zea mays L. (*)",NA,2997.95960106383,NA,NA,13287.2
"223","2020","Harvest","2020-10-19","T2","R2","S4","Zea mays L. (*)",NA,4191.17074468085,NA,NA,18806.8
"224","2020","Harvest","2020-10-19","T2","R3","S1","Zea mays L. (*)",NA,4225.53303191489,NA,NA,15530.4
"225","2020","Harvest","2020-10-19","T1","R1","S2","Zea mays L. (*)",NA,1791.80904255319,NA,NA,10057.4
"226","2020","Harvest","2020-10-19","T1","R2","S5","Zea mays L. (*)",NA,2451.41928191489,NA,NA,12231.4
"227","2020","Harvest","2020-10-19","T2","R2","S5","Zea mays L. (*)",NA,4221.59122340426,NA,NA,17260.8
"228","2020","Harvest","2020-10-19","T1","R2","S1","Zea mays L. (*)",NA,2866.25178191489,NA,NA,13994.4
"229","2020","Harvest","2020-10-19","T2","R1","S3","Zea mays L. (*)",NA,3893.64989361702,NA,NA,16544.5
"230","2020","Harvest","2020-10-19","T1","R2","S2","Zea mays L. (*)",NA,5827.06412234043,NA,NA,24229.5
"231","2020","Harvest","2020-10-19","T2","R1","S4","Zea mays L. (*)",NA,4257.92441489362,NA,NA,18323.5
"232","2020","Harvest","2020-10-19","T1","R3","S2","Zea mays L. (*)",NA,4329.3482712766,NA,NA,17566.7
"233","2020","Harvest","2020-10-19","T2","R1","S1","Zea mays L. (*)",NA,4722.62936170213,NA,NA,20067.4
"234","2020","Harvest","2020-10-19","T2","R1","S2","Zea mays L. (*)",NA,3547.07066489362,NA,NA,15709.2
"235","2020","Harvest","2020-10-19","T2","R3","S2","Zea mays L. (*)",NA,3573.97779255319,NA,NA,17267.5
"236","2020","Harvest","2020-10-19","T1","R3","S1","Zea mays L. (*)",NA,1272.56146276596,NA,NA,8315.3
"237","2020","Harvest","2020-10-19","T2","R2","S3","Zea mays L. (*)",NA,1242.61228723404,NA,NA,8335.8
"238","2020","Harvest","2020-10-19","T1","R1","S3","Zea mays L. (*)",NA,2481.41130319149,NA,NA,11983.6
"239","2020","Harvest","2020-10-19","T2","R2","S2","Zea mays L. (*)",NA,881.037047872341,NA,NA,9580.8
"240","2020","Harvest","2020-10-19","T2","R3","S4","Zea mays L. (*)",NA,5239.00627659574,NA,NA,21865.5
"241","2019","Harvest","2019-07-22","T3","R5","S5","Triticum aestivum L. (*)",NA,1825.4730375,NA,NA,9065.8
"242","2019","Harvest","2019-07-22","T3","R5","S1","Triticum aestivum L. (*)",NA,1873.930275,NA,NA,9125.4
"243","2019","Harvest","2019-07-22","T3","R6","S5","Triticum aestivum L. (*)",NA,1958.573925,NA,NA,9066
"244","2019","Harvest","2019-07-22","T3","R6","S4","Triticum aestivum L. (*)",NA,1635.692625,NA,NA,7468.8
"245","2019","Harvest","2019-07-22","T4","R6","S4","Triticum aestivum L. (*)",NA,683.5350375,NA,385.7725,4603
"246","2019","Harvest","2019-07-22","T4","R5","S3","Triticum aestivum L. (*)",NA,894.601575,NA,390.7025,5692.5
"247","2019","Harvest","2019-07-22","T3","R6","S3","Triticum aestivum L. (*)",NA,1534.020075,NA,NA,7069.1
"248","2019","Harvest","2019-07-22","T4","R5","S5","Triticum aestivum L. (*)",NA,799.0227,NA,332.1375,4977.6
"249","2019","Harvest","2019-07-22","T3","R6","S2","Triticum aestivum L. (*)",NA,1899.8492625,NA,NA,8806.9
"250","2019","Harvest","2019-07-22","T3","R5","S4","Triticum aestivum L. (*)",NA,2027.8164375,NA,NA,9868.7
"251","2019","Harvest","2019-07-22","T4","R6","S2","Triticum aestivum L. (*)",NA,633.7004625,NA,325.7625,4207.2
"252","2019","Harvest","2019-07-22","T4","R6","S1","Triticum aestivum L. (*)",NA,536.5773,NA,320.7475,3832
"253","2019","Harvest","2019-07-22","T4","R6","S3","Triticum aestivum L. (*)",NA,614.2507875,NA,368.475,4695
"254","2019","Harvest","2019-07-22","T4","R5","S1","Triticum aestivum L. (*)",NA,785.8753875,NA,261.0775,4813.4
"255","2019","Harvest","2019-07-22","T3","R6","S1","Triticum aestivum L. (*)",NA,1756.5226875,NA,NA,8520.1
"256","2019","Harvest","2019-07-22","T3","R5","S3","Triticum aestivum L. (*)",NA,1923.3892125,NA,NA,9469.6
"257","2019","Harvest","2019-07-22","T4","R5","S4","Triticum aestivum L. (*)",NA,920.7709875,NA,519.86,6079
"258","2019","Harvest","2019-07-22","T3","R5","S2","Triticum aestivum L. (*)",NA,1897.3450125,NA,NA,9509.6
"259","2019","Harvest","2019-07-22","T4","R6","S5","Triticum aestivum L. (*)",NA,652.4406,NA,366.6475,4690.7
"260","2019","Harvest","2019-07-22","T4","R5","S2","Triticum aestivum L. (*)",NA,1010.21445,NA,263.4575,5838.6
"261","2019","Harvest","2019-07-19","T3","R4","S4","Triticum aestivum L. (*)",NA,1995.302925,NA,NA,10093.2
"262","2019","Harvest","2019-07-19","T3","R4","S2","Triticum aestivum L. (*)",NA,1708.1071875,NA,NA,8610.9
"263","2019","Harvest","2019-07-19","T4","R3","S4","Triticum aestivum L. (*)",NA,712.459125,NA,535.245,5205.4
"264","2019","Harvest","2019-07-19","T3","R3","S1","Triticum aestivum L. (*)",NA,1968.1318125,NA,NA,9576.6
"265","2019","Harvest","2019-07-19","T3","R3","S2","Triticum aestivum L. (*)",NA,1587.3188625,NA,NA,7726.5
"266","2019","Harvest","2019-07-19","T4","R3","S1","Triticum aestivum L. (*)",NA,818.639325,NA,208.9725,5084.6
"267","2019","Harvest","2019-07-19","T3","R4","S5","Triticum aestivum L. (*)",NA,1864.33065,NA,NA,9464
"268","2019","Harvest","2019-07-19","T4","R3","S2","Triticum aestivum L. (*)",NA,1194.4855125,NA,327.5475,7235.6
"269","2019","Harvest","2019-07-19","T4","R3","S5","Triticum aestivum L. (*)",NA,903.282975,NA,364.48,5983.1
"270","2019","Harvest","2019-07-19","T4","R3","S3","Triticum aestivum L. (*)",NA,832.4544375,NA,299.965,5189.5
"271","2019","Harvest","2019-07-19","T4","R4","S3","Triticum aestivum L. (*)",NA,791.092575,NA,345.355,5062.4
"272","2019","Harvest","2019-07-19","T3","R3","S3","Triticum aestivum L. (*)",NA,2231.203275,NA,NA,10865.7
"273","2019","Harvest","2019-07-19","T4","R4","S4","Triticum aestivum L. (*)",NA,902.782125,NA,260.6525,5409.5
"274","2019","Harvest","2019-07-19","T4","R4","S5","Triticum aestivum L. (*)",NA,812.21175,NA,302.855,5144.1
"275","2019","Harvest","2019-07-19","T3","R3","S4","Triticum aestivum L. (*)",NA,1717.08075,NA,2.2525,8235.8
"276","2019","Harvest","2019-07-19","T3","R3","S5","Triticum aestivum L. (*)",NA,1561.6085625,NA,NA,7552.2
"277","2019","Harvest","2019-07-19","T4","R4","S1","Triticum aestivum L. (*)",NA,895.436325,NA,126.905,5186
"278","2019","Harvest","2019-07-19","T3","R4","S1","Triticum aestivum L. (*)",NA,1968.3822375,NA,NA,9957.3
"279","2019","Harvest","2019-07-19","T4","R4","S2","Triticum aestivum L. (*)",NA,744.76395,NA,169.32,4427
"280","2019","Harvest","2019-07-19","T3","R4","S3","Triticum aestivum L. (*)",NA,1628.7224625,NA,NA,8237.4
"281","2019","Harvest","2019-07-18","T4","R2","S3","Triticum aestivum L. (*)",NA,708.4105875,NA,318.155,4722.9
"282","2019","Harvest","2019-07-18","T3","R2","S3","Triticum aestivum L. (*)",NA,1609.89885,NA,NA,8143.9
"283","2019","Harvest","2019-07-18","T4","R2","S2","Triticum aestivum L. (*)",NA,764.3388375,NA,225.59,4702.8
"284","2019","Harvest","2019-07-18","T4","R2","S1","Triticum aestivum L. (*)",NA,957.6669375,NA,325.805,6099.7
"285","2019","Harvest","2019-07-18","T3","R2","S2","Triticum aestivum L. (*)",NA,1922.8048875,NA,NA,9371.6
"286","2019","Harvest","2019-07-18","T3","R2","S4","Triticum aestivum L. (*)",NA,1756.6061625,NA,NA,8635.3
"287","2019","Harvest","2019-07-18","T4","R2","S5","Triticum aestivum L. (*)",NA,913.2165,NA,768.1875,6824.5
"288","2019","Harvest","2019-07-18","T3","R2","S5","Triticum aestivum L. (*)",NA,1789.286625,NA,NA,9001.4
"289","2019","Harvest","2019-07-18","T4","R2","S4","Triticum aestivum L. (*)",NA,906.2463375,NA,471.58,5997.4
"290","2019","Harvest","2019-07-18","T3","R2","S1","Triticum aestivum L. (*)",NA,1816.2073125,NA,6.8,8694.5
"291","2019","Harvest","2019-07-17","T1","R6","S5","Triticum aestivum L. (*)",NA,2182.6625625,NA,NA,10343.2
"292","2019","Harvest","2019-07-17","T4","R1","S2","Triticum aestivum L. (*)",NA,641.672325,NA,287.045,4368.5
"293","2019","Harvest","2019-07-17","T4","R1","S1","Triticum aestivum L. (*)",NA,578.398275,NA,404.3025,4269.3
"294","2019","Harvest","2019-07-17","T2","R6","S3","Triticum aestivum L. (*)",NA,2240.5942125,NA,NA,11189.5
"295","2019","Harvest","2019-07-17","T4","R1","S4","Triticum aestivum L. (*)",NA,1094.8163625,NA,518.3725,7047.2
"296","2019","Harvest","2019-07-17","T1","R6","S3","Triticum aestivum L. (*)",NA,2115.006075,NA,NA,10235.4
"297","2019","Harvest","2019-07-17","T1","R6","S1","Triticum aestivum L. (*)",NA,2189.131875,NA,NA,10581.6
"298","2019","Harvest","2019-07-17","T2","R6","S1","Triticum aestivum L. (*)",NA,2414.681325,NA,NA,12103.3
"299","2019","Harvest","2019-07-17","T3","R1","S3","Triticum aestivum L. (*)",NA,1760.070375,NA,NA,8821.3
"300","2019","Harvest","2019-07-17","T3","R1","S4","Triticum aestivum L. (*)",NA,1893.964275,NA,0.34,9134.7
"301","2019","Harvest","2019-07-17","T1","R6","S2","Triticum aestivum L. (*)",NA,1939.7503125,NA,NA,9500.3
"302","2019","Harvest","2019-07-17","T4","R1","S3","Triticum aestivum L. (*)",NA,819.55755,NA,219.045,5222.5
"303","2019","Harvest","2019-07-17","T3","R1","S1","Triticum aestivum L. (*)",NA,2081.616075,NA,NA,10452.9
"304","2019","Harvest","2019-07-17","T3","R1","S5","Triticum aestivum L. (*)",NA,1538.193825,NA,29.5375,8384
"305","2019","Harvest","2019-07-17","T1","R6","S4","Triticum aestivum L. (*)",NA,1968.7996125,NA,NA,9397.2
"306","2019","Harvest","2019-07-17","T2","R6","S2","Triticum aestivum L. (*)",NA,2479.5831375,NA,NA,12215.4
"307","2019","Harvest","2019-07-17","T4","R1","S5","Triticum aestivum L. (*)",NA,870.6859875,NA,535.2875,6095.2
"308","2019","Harvest","2019-07-17","T3","R1","S2","Triticum aestivum L. (*)",NA,1685.8611,NA,NA,8451.5
"309","2019","Harvest","2019-07-17","T2","R6","S4","Triticum aestivum L. (*)",NA,2043.63495,NA,NA,9986.3
"310","2019","Harvest","2019-07-17","T2","R6","S5","Triticum aestivum L. (*)",NA,2280.03615,NA,NA,10976.2
"311","2019","Harvest","2019-07-16","T2","R5","S1","Triticum aestivum L. (*)",NA,2008.992825,NA,NA,10515.9
"312","2019","Harvest","2019-07-16","T2","R4","S5","Triticum aestivum L. (*)",NA,2271.8973375,NA,NA,11591.2
"313","2019","Harvest","2019-07-16","T1","R5","S5","Triticum aestivum L. (*)",NA,2386.0911375,NA,NA,11899.1
"314","2019","Harvest","2019-07-16","T2","R5","S4","Triticum aestivum L. (*)",NA,2198.147175,NA,NA,11245.1
"315","2019","Harvest","2019-07-16","T2","R5","S3","Triticum aestivum L. (*)",NA,1765.412775,NA,NA,9172.7
"316","2019","Harvest","2019-07-16","T1","R5","S2","Triticum aestivum L. (*)",NA,2168.17965,NA,NA,11290.7
"317","2019","Harvest","2019-07-16","T1","R4","S5","Triticum aestivum L. (*)",NA,1951.8541875,NA,32.47,10025.1
"318","2019","Harvest","2019-07-16","T1","R4","S2","Triticum aestivum L. (*)",NA,2176.443675,NA,14.4925,11214
"319","2019","Harvest","2019-07-16","T1","R5","S3","Triticum aestivum L. (*)",NA,2129.9898375,NA,NA,10646.4
"320","2019","Harvest","2019-07-16","T2","R4","S2","Triticum aestivum L. (*)",NA,2026.6477875,NA,NA,10350.8
"321","2019","Harvest","2019-07-16","T1","R4","S4","Triticum aestivum L. (*)",NA,1966.420575,NA,6.63,9873.8
"322","2019","Harvest","2019-07-16","T2","R5","S2","Triticum aestivum L. (*)",NA,2182.5790875,NA,NA,11154
"323","2019","Harvest","2019-07-16","T1","R4","S3","Triticum aestivum L. (*)",NA,1953.1063125,NA,NA,9926.7
"324","2019","Harvest","2019-07-16","T1","R5","S1","Triticum aestivum L. (*)",NA,2190.384,NA,NA,11022.4
"325","2019","Harvest","2019-07-16","T1","R4","S1","Triticum aestivum L. (*)",NA,2248.5243375,NA,NA,12125
"326","2019","Harvest","2019-07-16","T1","R5","S4","Triticum aestivum L. (*)",NA,2218.014225,NA,NA,11056.6
"327","2019","Harvest","2019-07-16","T2","R5","S5","Triticum aestivum L. (*)",NA,1764.744975,NA,41.6925,9068
"328","2019","Harvest","2019-07-16","T2","R4","S4","Triticum aestivum L. (*)",NA,2352.3672375,NA,NA,11832.8
"329","2019","Harvest","2019-07-16","T2","R4","S1","Triticum aestivum L. (*)",NA,2269.5183,NA,NA,12026.2
"330","2019","Harvest","2019-07-16","T2","R4","S3","Triticum aestivum L. (*)",NA,1842.042825,NA,NA,9482
"331","2019","Harvest","2019-07-15","T1","R3","S2","Triticum aestivum L. (*)",NA,2123.4787875,NA,NA,10728.1
"332","2019","Harvest","2019-07-15","T1","R1","S5","Triticum aestivum L. (*)",NA,2066.089725,NA,12.24,10414.5
"333","2019","Harvest","2019-07-15","T1","R1","S3","Triticum aestivum L. (*)",NA,1849.5973125,NA,29.835,9289
"334","2019","Harvest","2019-07-15","T2","R3","S4","Triticum aestivum L. (*)",NA,2066.757525,NA,1.0625,11098.6
"335","2019","Harvest","2019-07-15","T1","R1","S2","Triticum aestivum L. (*)",NA,1793.043,NA,31.535,9299.3
"336","2019","Harvest","2019-07-15","T2","R1","S4","Triticum aestivum L. (*)",NA,2026.3138875,NA,NA,10432.1
"337","2019","Harvest","2019-07-15","T1","R1","S1","Triticum aestivum L. (*)",NA,2215.343025,NA,11.4325,11281.4
"338","2019","Harvest","2019-07-15","T2","R1","S3","Triticum aestivum L. (*)",NA,1963.6241625,NA,44.795,10110
"339","2019","Harvest","2019-07-15","T1","R3","S4","Triticum aestivum L. (*)",NA,2304.661275,NA,NA,11787
"340","2019","Harvest","2019-07-15","T1","R3","S5","Triticum aestivum L. (*)",NA,2252.6146125,NA,NA,11465.2
"341","2019","Harvest","2019-07-15","T2","R2","S4","Triticum aestivum L. (*)",NA,2109.74715,NA,11.135,11106.1
"342","2019","Harvest","2019-07-15","T2","R3","S1","Triticum aestivum L. (*)",NA,2061.415125,NA,NA,10880.7
"343","2019","Harvest","2019-07-15","T2","R1","S1","Triticum aestivum L. (*)",NA,2394.5221125,NA,NA,12170.5
"344","2019","Harvest","2019-07-15","T1","R2","S5","Triticum aestivum L. (*)",NA,1883.3212125,NA,NA,10081.8
"345","2019","Harvest","2019-07-15","T1","R2","S3","Triticum aestivum L. (*)",NA,2190.7596375,NA,NA,11123.2
"346","2019","Harvest","2019-07-15","T1","R3","S3","Triticum aestivum L. (*)",NA,2066.7157875,NA,NA,10462.8
"347","2019","Harvest","2019-07-15","T2","R2","S2","Triticum aestivum L. (*)",NA,1839.3298875,NA,NA,9396.3
"348","2019","Harvest","2019-07-15","T2","R3","S3","Triticum aestivum L. (*)",NA,2192.0952375,NA,3.145,11645
"349","2019","Harvest","2019-07-15","T2","R3","S2","Triticum aestivum L. (*)",NA,2027.4408,NA,6.9275,10708.8
"350","2019","Harvest","2019-07-15","T2","R2","S5","Triticum aestivum L. (*)",NA,1753.14195,NA,4.08,9308.8
"351","2019","Harvest","2019-07-15","T2","R2","S3","Triticum aestivum L. (*)",NA,2130.11505,NA,7.82,10713.7
"352","2019","Harvest","2019-07-15","T1","R1","S4","Triticum aestivum L. (*)",NA,2376.86715,NA,26.5625,11799.6
"353","2019","Harvest","2019-07-15","T2","R1","S5","Triticum aestivum L. (*)",NA,2046.5983125,NA,7.735,10642.4
"354","2019","Harvest","2019-07-15","T1","R2","S1","Triticum aestivum L. (*)",NA,2309.5445625,NA,NA,12196.4
"355","2019","Harvest","2019-07-15","T1","R2","S2","Triticum aestivum L. (*)",NA,2168.930925,NA,5.3125,11242.7
"356","2019","Harvest","2019-07-15","T1","R2","S4","Triticum aestivum L. (*)",NA,2127.10995,NA,NA,11290.4
"357","2019","Harvest","2019-07-15","T2","R1","S2","Triticum aestivum L. (*)",NA,1895.633775,NA,47.8975,10050.1
"358","2019","Harvest","2019-07-15","T2","R2","S1","Triticum aestivum L. (*)",NA,2009.7858375,NA,19.72,10463.1
"359","2019","Harvest","2019-07-15","T2","R3","S5","Triticum aestivum L. (*)",NA,2040.7550625,NA,NA,10861.5
"360","2019","Harvest","2019-07-15","T1","R3","S1","Triticum aestivum L. (*)",NA,1881.5682375,NA,NA,8795.9
"361","2018","Harvest","2018-10-18","T4","R5","S5","Glycine max L. (*)",2781.8,1202.18291826923,267.294375,34.17,5717.1
"362","2018","Harvest","2018-10-18","T4","R6","S4","Glycine max L. (*)",2402.9,876.331133653846,854.465625,62.7725,6902.2
"363","2018","Harvest","2018-10-18","T4","R5","S2","Glycine max L. (*)",2739.7,1115.55879230769,339.249375,82.195,5777.5
"364","2018","Harvest","2018-10-18","T4","R6","S5","Glycine max L. (*)",3857.3,1554.86353846154,885.830625,54.91,9916.3
"365","2018","Harvest","2018-10-18","T4","R6","S1","Glycine max L. (*)",3981.9,1498.92750865385,485.004375,232.8575,9526.5
"366","2018","Harvest","2018-10-18","T4","R4","S5","Glycine max L. (*)",4834.5,1982.31152019231,652.899375,122.4425,9762.4
"367","2018","Harvest","2018-10-18","T4","R4","S4","Glycine max L. (*)",2969.8,1138.62136153846,845.47125,65.62,6585.1
"368","2018","Harvest","2018-10-18","T4","R5","S4","Glycine max L. (*)",3185.3,1328.65507211538,524.671875,42.6275,6859.8
"369","2018","Harvest","2018-10-18","T4","R4","S1","Glycine max L. (*)",4279.8,1794.27718557692,685.186875,52.615,9042.6
"370","2018","Harvest","2018-10-18","T4","R5","S3","Glycine max L. (*)",3152.3,1322.70344134615,252.765,84.15,7216.4
"371","2018","Harvest","2018-10-18","T4","R6","S2","Glycine max L. (*)",2475.9,828.392607692308,720.4725,162.3075,7540.8
"372","2018","Harvest","2018-10-18","T4","R4","S3","Glycine max L. (*)",4075.1,1654.92533076923,678.0375,94.3075,8232.4
"373","2018","Harvest","2018-10-18","T4","R5","S1","Glycine max L. (*)",2387.3,1026.93529038462,243.54,31.0675,5224.7
"374","2018","Harvest","2018-10-18","T4","R6","S3","Glycine max L. (*)",4104.8,1489.44209711538,547.50375,282.2425,8757.9
"375","2018","Harvest","2018-10-18","T4","R4","S2","Glycine max L. (*)",3374.6,1461.17185096154,395.983125,25.67,7412.6
"376","2018","Harvest","2018-10-17","T4","R1","S2","Glycine max L. (*)",3534.2,1500.36891923077,418.815,53.465,7517.3
"377","2018","Harvest","2018-10-17","T4","R2","S1","Glycine max L. (*)",3441.7,1385.00957596154,315.495,138.635,6891.7
"378","2018","Harvest","2018-10-17","T4","R2","S2","Glycine max L. (*)",3453.9,1202.22941538462,477.624375,281.01,6360.9
"379","2018","Harvest","2018-10-17","T4","R2","S3","Glycine max L. (*)",3727.9,1541.75135192308,583.250625,67.66,6982.4
"380","2018","Harvest","2018-10-17","T4","R1","S1","Glycine max L. (*)",3674.4,1511.94670096154,609.7725,67.2775,8038.1
"381","2018","Harvest","2018-10-17","T4","R2","S5","Glycine max L. (*)",3909.1,1635.72202211538,682.18875,40.545,8564.8
"382","2018","Harvest","2018-10-17","T4","R3","S5","Glycine max L. (*)",3401.5,1358.78520288462,422.274375,125.8425,7581.2
"383","2018","Harvest","2018-10-17","T4","R3","S1","Glycine max L. (*)",3731,1439.31820673077,540.585,170.4675,7531.3
"384","2018","Harvest","2018-10-17","T4","R3","S4","Glycine max L. (*)",3983.5,1601.77912788462,419.045625,151.6825,8100.6
"385","2018","Harvest","2018-10-17","T4","R3","S3","Glycine max L. (*)",4055.2,1707.23458557692,270.061875,113.22,8770.6
"386","2018","Harvest","2018-10-17","T4","R2","S4","Glycine max L. (*)",3913.3,1356.78582692308,811.108125,273.53,7143.4
"387","2018","Harvest","2018-10-17","T4","R3","S2","Glycine max L. (*)",3858.1,1507.01800673077,697.179375,133.7475,7634.5
"388","2018","Harvest","2018-10-17","T4","R1","S3","Glycine max L. (*)",3874.4,1682.35862884615,0.691875,108.7575,8395.7
"389","2018","Harvest","2018-10-17","T4","R1","S5","Glycine max L. (*)",4868.2,2059.96170288462,735.001875,50.66,9984.9
"390","2018","Harvest","2018-10-17","T4","R1","S4","Glycine max L. (*)",5118.1,1792.13831826923,628.914375,421.2175,9306.9
"391","2018","Harvest","2018-10-10","T1","R5","S4","Glycine max L. (*)",NA,1315.35689711538,NA,645.745,6716.8
"392","2018","Harvest","2018-10-10","T3","R6","S1","Glycine max L. (*)",7333.9,1651.76352692308,620.8425,1492.7275,6948.5
"393","2018","Harvest","2018-10-10","T1","R6","S2","Glycine max L. (*)",NA,1259.37437019231,NA,392.8275,6298.5
"394","2018","Harvest","2018-10-10","T1","R5","S2","Glycine max L. (*)",NA,1301.59375096154,NA,352.155,6333.1
"395","2018","Harvest","2018-10-10","T3","R6","S5","Glycine max L. (*)",6041.6,1721.64869134615,756.45,854.6325,6748
"396","2018","Harvest","2018-10-10","T3","R5","S5","Glycine max L. (*)",4795.4,1482.37453557692,346.168125,619.31,5464.6
"397","2018","Harvest","2018-10-10","T1","R5","S1","Glycine max L. (*)",NA,639.846804807692,NA,152.2775,3466.2
"398","2018","Harvest","2018-10-10","T1","R6","S1","Glycine max L. (*)",NA,1833.10227692308,NA,434.3925,8399.6
