"","Site","Experiment","Year","Time.Range","Chamber","Crop","CO2.Flux","CO2.SE","CH4.Flux","CH4.SE","N2O.Flux","N2O.SE","NH3.Flux","NH3.SE"
"141","ARL","309",2012,"2012-03-30~2012-12-31","on_fert_band",NA,-893085.092193676,0.000194170287592215,478.384277151957,1.35484264129282e-07,1399166.1120468,0.000303490306416043,NA,NA
"142","ARL","309",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1176808.59200138,0.000255745185263112,630.361755488295,1.78448766069527e-07,1843666.09364899,0.000399732552296452,NA,NA
"143","ARL","309",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-1176808.26907997,0.00025574518526554,630.361530166644,1.78448766074326e-07,1843665.58891925,0.000399732552294913,NA,NA
"144","ARL","309",2015,"2015-01-01~2015-11-13","on_fert_band",NA,-1022049.65935118,0.000222158882660168,547.464488582,1.55013586831067e-07,1601210.52659885,0.000347236789965817,NA,NA
"145","BRADFORD.A","102",2012,"2012-04-24~2012-12-31","on_fert_band",NA,-192751.145586767,4.19780957786994e-05,NA,NA,-21865.974881553,4.8030183999323e-06,NA,NA
"146","BRADFORD.A","102",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-279183.14205283,6.07643949794681e-05,NA,NA,-31670.9482618114,6.95249514641449e-06,NA,NA
"147","BRADFORD.A","102",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-279183.065327538,6.07643949786778e-05,NA,NA,-31670.9394831141,6.95249514658988e-06,NA,NA
"148","BRADFORD.A","102",2015,"2015-01-01~2015-09-22","on_fert_band",NA,-202694.506205008,4.41393525414111e-05,NA,NA,-22993.9642612307,5.05030346203548e-06,NA,NA
"149","BRADFORD.A","103",2012,"2012-04-24~2012-12-31","on_fert_band",NA,-158300.172309921,3.45585784904774e-05,NA,NA,-883004.246744593,0.00019119720018882,NA,NA
"150","BRADFORD.A","103",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-229283.926347794,5.00244490514881e-05,NA,NA,-1278954.26837179,0.000276762963528274,NA,NA
"151","BRADFORD.A","103",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-229283.863183494,5.00244490496202e-05,NA,NA,-1278953.91891189,0.000276762963525172,NA,NA
"152","BRADFORD.A","103",2015,"2015-01-01~2015-09-22","on_fert_band",NA,-166466.326843937,3.6337838842829e-05,NA,NA,-928555.366001778,0.000201041054084562,NA,NA
"153","BRADFORD.A","104",2012,"2012-04-24~2012-12-31","on_fert_band",NA,-287765.340944523,6.25378244623646e-05,NA,NA,-168649.669851645,3.6490967379687e-05,NA,NA
"154","BRADFORD.A","104",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-416802.877377371,9.05251416679375e-05,NA,NA,-244274.267024224,5.2821632662599e-05,NA,NA
"155","BRADFORD.A","104",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-416802.763074118,9.05251416756398e-05,NA,NA,-244274.200328008,5.28216326625664e-05,NA,NA
"156","BRADFORD.A","104",2015,"2015-01-01~2015-09-22","on_fert_band",NA,-302610.153626422,6.57576059612319e-05,NA,NA,-177349.720092024,3.83697174419981e-05,NA,NA
"157","BRADFORD.A","105",2012,"2012-04-24~2012-12-31","on_fert_band",NA,-269193.612760997,5.85527187951371e-05,NA,NA,-227983.045683014,4.94121028454092e-05,NA,NA
"158","BRADFORD.A","105",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-389903.356601157,8.47565966526127e-05,NA,NA,-330213.462057233,7.15253152490951e-05,NA,NA
"159","BRADFORD.A","105",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-389903.249581665,8.47565966532817e-05,NA,NA,-330213.371744464,7.15253152495184e-05,NA,NA
"160","BRADFORD.A","105",2015,"2015-01-01~2015-09-22","on_fert_band",NA,-283080.374421726,6.15673257557551e-05,NA,NA,-239743.898240757,5.19561020311898e-05,NA,NA
"161","BRADFORD.A","201",2012,"2012-04-25~2012-12-31","on_fert_band",NA,-336579.950140937,7.31672405970889e-05,NA,NA,81575.6131059619,1.76358177023908e-05,NA,NA
"162","BRADFORD.A","201",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-489448.818184065,0.000106332621331688,NA,NA,118625.864260256,2.56298134317149e-05,NA,NA
"163","BRADFORD.A","201",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-489448.683921204,0.00010633262132916,NA,NA,118625.831898296,2.56298134327673e-05,NA,NA
"164","BRADFORD.A","201",2015,"2015-01-01~2015-09-22","on_fert_band",NA,-355353.069954484,7.72401841777038e-05,NA,NA,86125.5837038693,1.8617536982367e-05,NA,NA
"165","BRADFORD.A","202",2012,"2012-04-25~2012-12-31","on_fert_band",NA,-177616.35808221,3.88287272623594e-05,NA,NA,-19698.385986075,4.29537838804658e-06,NA,NA
"166","BRADFORD.A","202",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-258286.675732273,5.64290838214908e-05,NA,NA,-28645.0566353464,6.24239536555691e-06,NA,NA
"167","BRADFORD.A","202",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-258286.604481041,5.6429083820511e-05,NA,NA,-28645.0487532699,6.24239536543925e-06,NA,NA
"168","BRADFORD.A","202",2015,"2015-01-01~2015-09-22","on_fert_band",NA,-187523.106554566,4.09901756643041e-05,NA,NA,-20797.085252045,4.53448585855437e-06,NA,NA
"169","BRADFORD.A","203",2012,"2012-04-25~2012-12-31","on_fert_band",NA,179027.482416699,3.84214657918976e-05,NA,NA,569258.52221249,0.000123116326428685,NA,NA
"170","BRADFORD.A","203",2013,"2013-01-01~2013-12-31","on_fert_band",NA,260338.709757671,5.5837218127539e-05,NA,NA,827806.02692057,0.000178922720210474,NA,NA
"171","BRADFORD.A","203",2014,"2014-01-01~2014-12-31","on_fert_band",NA,260338.63925377,5.58372181259967e-05,NA,NA,827805.801000471,0.000178922720208864,NA,NA
"172","BRADFORD.A","203",2015,"2015-01-01~2015-09-22","on_fert_band",NA,189012.940487954,4.05602434885919e-05,NA,NA,601009.549582213,0.000129969746720135,NA,NA
"173","BRADFORD.A","204",2012,"2012-04-25~2012-12-31","on_fert_band",NA,-123397.377377518,2.70686645366361e-05,NA,NA,-1030677.29181051,0.000223419257344992,NA,NA
"174","BRADFORD.A","204",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-179442.35945125,3.93383983408875e-05,NA,NA,-1498793.32540445,0.000324691147293618,NA,NA
"175","BRADFORD.A","204",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-179442.30977989,3.93383983404701e-05,NA,NA,-1498792.91542714,0.000324691147345575,NA,NA
"176","BRADFORD.A","204",2015,"2015-01-01~2015-09-22","on_fert_band",NA,-130280.002005203,2.85754747231683e-05,NA,NA,-1088164.46253957,0.000235856162523182,NA,NA
"177","BRADFORD.A","205",2012,"2012-04-25~2012-12-31","on_fert_band",NA,-32206.4676877296,7.40400570376414e-06,NA,NA,572044.220777443,0.000123726732670856,NA,NA
"178","BRADFORD.A","205",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-46834.0949337616,1.07601069602009e-05,NA,NA,831856.942215258,0.00017980981251513,NA,NA
"179","BRADFORD.A","205",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-46834.0813473125,1.07601069600855e-05,NA,NA,831856.715175055,0.000179809812506735,NA,NA
"180","BRADFORD.A","205",2015,"2015-01-01~2015-09-22","on_fert_band",NA,-34002.8176707822,7.81615870067854e-06,NA,NA,603950.623555086,0.000130614131967846,NA,NA
"181","BRADFORD.A","301",2012,"2012-04-25~2012-12-31","on_fert_band",NA,121774.860896592,2.610683392236e-05,NA,NA,-99029.6848867394,2.15179821007433e-05,NA,NA
"182","BRADFORD.A","301",2013,"2013-01-01~2013-12-31","on_fert_band",NA,177082.924623713,3.79405873843682e-05,NA,NA,-144007.277372361,3.12716924104978e-05,NA,NA
"183","BRADFORD.A","301",2014,"2014-01-01~2014-12-31","on_fert_band",NA,177082.876717325,3.7940587384383e-05,NA,NA,-144007.237886578,3.12716924106872e-05,NA,NA
"184","BRADFORD.A","301",2015,"2015-01-01~2015-09-21","on_fert_band",NA,128081.831660048,2.74562977365775e-05,NA,NA,-104158.635123475,2.2630247888711e-05,NA,NA
"185","BRADFORD.A","302",2012,"2012-04-25~2012-12-31","on_fert_band",NA,262220.500123082,5.64048732875162e-05,NA,NA,-2085451.96161978,0.000451659382392306,NA,NA
"186","BRADFORD.A","302",2013,"2013-01-01~2013-12-31","on_fert_band",NA,381316.576185494,8.19721774833807e-05,NA,NA,-3032628.64720678,0.000656388373867679,NA,NA
"187","BRADFORD.A","302",2014,"2014-01-01~2014-12-31","on_fert_band",NA,381316.4726818,8.19721774828479e-05,NA,NA,-3032627.8184058,0.000656388373880609,NA,NA
"188","BRADFORD.A","302",2015,"2015-01-01~2015-09-21","on_fert_band",NA,275801.439023559,5.93204445765549e-05,NA,NA,-2193461.79596844,0.000475005683004145,NA,NA
"189","BRADFORD.A","303",2012,"2012-04-25~2012-12-31","on_fert_band",NA,-659324.100161586,0.00014323536250252,NA,NA,198510.750340297,4.28943926119599e-05,NA,NA
"190","BRADFORD.A","303",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-958777.852147416,0.000208161349788039,NA,NA,288670.945031224,6.23376414019697e-05,NA,NA
"191","BRADFORD.A","303",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-958777.589308618,0.000208161349787068,NA,NA,288670.866319442,6.23376414029643e-05,NA,NA
"192","BRADFORD.A","303",2015,"2015-01-01~2015-09-21","on_fert_band",NA,-693471.845995862,0.000150639207001612,NA,NA,208792.029598496,4.51116063442589e-05,NA,NA
"193","BRADFORD.A","304",2012,"2012-04-25~2012-12-31","on_fert_band",NA,-1059618.34367577,0.000229881393796035,NA,NA,-50671.5081231046,1.10129200879274e-05,NA,NA
"194","BRADFORD.A","304",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1540878.90874805,0.000334082452723295,NA,NA,-73685.6421698896,1.60048766617185e-05,NA,NA
"195","BRADFORD.A","304",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-1540878.48691263,0.000334082452730304,NA,NA,-73685.6219610346,1.6004876661868e-05,NA,NA
"196","BRADFORD.A","304",2015,"2015-01-01~2015-09-21","on_fert_band",NA,-1114498.14955714,0.000241763976865993,NA,NA,-53295.8893170537,1.1582178589288e-05,NA,NA
"197","BRADFORD.A","305",2012,"2012-04-25~2012-12-31","on_fert_band",NA,-754008.554139373,0.000163744236644124,NA,NA,58905.6073534905,1.26351318321125e-05,NA,NA
"198","BRADFORD.A","305",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1096466.36900357,0.00023796652391948,NA,NA,85659.5289770637,1.8362407513919e-05,NA,NA
"199","BRADFORD.A","305",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-1096466.06853072,0.000237966523913489,NA,NA,85659.5057914285,1.83624075134794e-05,NA,NA
"200","BRADFORD.A","305",2015,"2015-01-01~2015-09-21","on_fert_band",NA,-793060.202033852,0.000172208186084904,NA,NA,61956.4500131742,1.32882425564056e-05,NA,NA
"201","BRADFORD.A","401",2012,"2012-04-25~2012-12-31","on_fert_band",NA,-642726.248568652,0.000139568766469324,NA,NA,-4790669.68462149,0.00103763097655299,NA,NA
"202","BRADFORD.A","401",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-934641.539771486,0.000202832752378456,NA,NA,-6966510.086057,0.00150797024476776,NA,NA
"203","BRADFORD.A","401",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-934641.283660941,0.000202832752375757,NA,NA,-6966508.18199034,0.00150797024473063,NA,NA
"204","BRADFORD.A","401",2015,"2015-01-01~2015-09-21","on_fert_band",NA,-676014.357884946,0.000146783084399375,NA,NA,-5038788.29293107,0.00109126618412943,NA,NA
"205","BRADFORD.A","402",2012,"2012-04-25~2012-12-31","on_fert_band",NA,-352796.333567872,7.66698460053334e-05,NA,NA,128304.013722198,2.77265018867416e-05,NA,NA
"206","BRADFORD.A","402",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-513030.406190064,0.00011142289412771,NA,NA,186577.506901978,4.02944214092204e-05,NA,NA
"207","BRADFORD.A","402",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-513030.265499875,0.000111422894129652,NA,NA,186577.456023478,4.02944214094765e-05,NA,NA
"208","BRADFORD.A","402",2015,"2015-01-01~2015-09-21","on_fert_band",NA,-371068.378324961,8.06329149538213e-05,NA,NA,134949.141963462,2.9159686435968e-05,NA,NA
"209","BRADFORD.A","403",2012,"2012-04-25~2012-12-31","on_fert_band",NA,-119354.022601108,2.6216388760196e-05,NA,NA,406441.742679599,8.79543569271106e-05,NA,NA
"210","BRADFORD.A","403",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-173562.581912831,3.80998014403719e-05,NA,NA,591040.644994576,0.000127822468813368,NA,NA
"211","BRADFORD.A","403",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-173562.533805409,3.80998014403305e-05,NA,NA,591040.48359716,0.000127822468815636,NA,NA
"212","BRADFORD.A","403",2015,"2015-01-01~2015-09-21","on_fert_band",NA,-125535.610908059,2.75715154704999e-05,NA,NA,427492.194399832,9.25007229232511e-05,NA,NA
"213","BRADFORD.A","404",2012,"2012-04-25~2012-12-31","on_fert_band",NA,-124974.742699486,2.749893708628e-05,NA,NA,69714.2343555636,1.498455542288e-05,NA,NA
"214","BRADFORD.A","404",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-181736.137042041,3.99637056188791e-05,NA,NA,101377.249864027,2.17767821304592e-05,NA,NA
"215","BRADFORD.A","404",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-181736.086581125,3.99637056191322e-05,NA,NA,101377.222367168,2.17767821306738e-05,NA,NA
"216","BRADFORD.A","404",2015,"2015-01-01~2015-09-21","on_fert_band",NA,-131447.43939417,2.89203587970213e-05,NA,NA,73324.8779455141,1.57591079935621e-05,NA,NA
"217","BRADFORD.A","405",2012,"2012-04-25~2012-12-31","on_fert_band",NA,-489192.21044616,0.000106456356737947,NA,NA,-1025802.2433885,0.000222283015588972,NA,NA
"218","BRADFORD.A","405",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-711374.961902113,0.000154711088960266,NA,NA,-1491704.11332309,0.00032303986772793,NA,NA
"219","BRADFORD.A","405",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-711374.766553281,0.000154711088961172,NA,NA,-1491703.7054308,0.000323039867729398,NA,NA
"220","BRADFORD.A","405",2015,"2015-01-01~2015-09-21","on_fert_band",NA,-514528.476529565,0.00011195909221977,NA,NA,-1078930.64506534,0.000233772838025387,NA,NA
"221","BRADFORD.A","101",2012,"2012-05-16~2012-12-31","on_fert_band",NA,-372055.131528255,8.07381670971997e-05,NA,NA,-290681.83183206,6.28741983660043e-05,NA,NA
"222","BRADFORD.A","101",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-590435.185666533,0.000128025344424508,NA,NA,-461299.326170906,9.96987074458868e-05,NA,NA
"223","BRADFORD.A","101",2014,"2014-01-01~2014-12-31","on_fert_band",NA,-590435.024012952,0.000128025344429208,NA,NA,-461299.200284479,9.96987074487167e-05,NA,NA
"224","BRADFORD.A","101",2015,"2015-01-01~2015-09-22","on_fert_band",NA,-428671.90244789,9.29978125187921e-05,NA,NA,-334915.778863928,7.24212986499441e-05,NA,NA
"225","FREEMAN","17",2012,"2012-08-09~2012-09-06","on_broadcast",NA,-36651.1879166082,8.04566934044558e-06,NA,NA,-36651.1879166082,8.04566934044558e-06,NA,NA
"226","FREEMAN","18",2012,"2012-08-09~2012-09-06","on_broadcast",NA,-36651.1879166082,8.04566934044558e-06,NA,NA,-36651.1879166082,8.04566934044558e-06,NA,NA
"227","FREEMAN","19",2012,"2012-08-09~2012-09-06","on_broadcast",NA,-36651.1879166082,8.04566934044558e-06,NA,NA,-36651.1879166082,8.04566934044558e-06,NA,NA
"228","FREEMAN","20",2012,"2012-08-09~2012-09-06","on_broadcast",NA,-36651.1879166082,8.04566934044558e-06,NA,NA,-36651.1879166082,8.04566934044558e-06,NA,NA
"229","FREEMAN","29",2012,"2012-08-09~2012-09-06","on_broadcast",NA,-36651.1879166082,8.04566934044558e-06,NA,NA,-36651.1879166082,8.04566934044558e-06,NA,NA
"230","FREEMAN","30",2012,"2012-08-09~2012-09-06","on_broadcast",NA,-36651.1879166082,8.04566934044558e-06,NA,NA,-36651.1879166082,8.04566934044558e-06,NA,NA
"231","FREEMAN","31",2012,"2012-08-09~2012-09-06","on_broadcast",NA,-36651.1879166082,8.04566934044558e-06,NA,NA,-36651.1879166082,8.04566934044558e-06,NA,NA
"232","FREEMAN","32",2012,"2012-08-09~2012-12-31","on_broadcast",NA,2718451.9732103,0.000584401666263878,NA,NA,12430782.403858,0.00267705922604641,NA,NA
"233","FREEMAN","32",2013,"2013-01-01~2013-12-31","on_broadcast",NA,6842998.49961816,0.00146804034620912,NA,NA,31291273.91192,0.00672487978657585,NA,NA
"234","FREEMAN","32",2014,"2014-01-01~2014-12-31","on_broadcast",NA,6842996.64596972,0.00146804034617426,NA,NA,31291265.4206255,0.00672487978659214,NA,NA
"235","FREEMAN","32",2015,"2015-01-01~2015-10-20","on_broadcast",NA,5493143.91155627,0.00117884984823043,NA,NA,25118735.6867966,0.00540014008245433,NA,NA
"236","FREEMAN","41",2012,"2012-08-09~2012-09-06","on_broadcast",NA,2486156.58797638,0.000542696694579064,NA,NA,2486156.58797638,0.000542696694579064,NA,NA
"237","FREEMAN","42",2012,"2012-08-09~2012-09-06","on_broadcast",NA,2486156.58797638,0.000542696694579064,NA,NA,2486156.58797638,0.000542696694579064,NA,NA
"238","FREEMAN","43",2012,"2012-08-09~2012-09-06","on_broadcast",NA,2486156.58797638,0.000542696694579064,NA,NA,2486156.58797638,0.000542696694579064,NA,NA
"239","FREEMAN","44",2012,"2012-08-09~2012-12-31","on_broadcast",NA,3288950.53592279,0.000706654452417879,NA,NA,924672.020717129,0.000199131043140928,NA,NA
"240","FREEMAN","44",2013,"2013-01-01~2013-12-31","on_broadcast",NA,8279080.81760701,0.00177514423168412,NA,NA,2327622.2315719,0.000500225140298979,NA,NA
"241","FREEMAN","44",2014,"2014-01-01~2014-12-31","on_broadcast",NA,8279078.57618815,0.00177514423168536,NA,NA,2327621.59995333,0.000500225140299406,NA,NA
"242","FREEMAN","44",2015,"2015-01-01~2015-10-20","on_broadcast",NA,6645943.64619544,0.00142545708198576,NA,NA,1868473.86842464,0.000401685370754932,NA,NA
"243","FREEMAN","5",2012,"2012-08-09~2012-09-06","on_broadcast",NA,184934.412117773,4.03680866844004e-05,NA,NA,184934.412117773,4.03680866844004e-05,NA,NA
"244","FREEMAN","6",2012,"2012-08-09~2012-12-31","on_broadcast",NA,373231.249409036,7.91674872710608e-05,NA,NA,1152321.15647512,0.000248016625565434,NA,NA
"245","FREEMAN","6",2013,"2013-01-01~2013-12-31","on_broadcast",NA,939512.969631605,0.000198871892616867,NA,NA,2900669.94773732,0.000623027677491206,NA,NA
"246","FREEMAN","6",2014,"2014-01-01~2014-12-31","on_broadcast",NA,939512.718522313,0.000198871892613409,NA,NA,2900669.16105984,0.000623027677503425,NA,NA
"247","FREEMAN","6",2015,"2015-01-01~2015-10-20","on_broadcast",NA,754184.000571862,0.00015969595184096,NA,NA,2328481.79843269,0.000500296933258903,NA,NA
"248","FREEMAN","7",2012,"2012-08-09~2012-12-31","on_broadcast",NA,834167.925671701,0.00017788771438663,NA,NA,15730948.1760602,0.00338349307108436,NA,NA
"249","FREEMAN","7",2013,"2013-01-01~2013-12-31","on_broadcast",NA,2099801.62560102,0.000446861049227807,NA,NA,39598586.1868571,0.00849946984417576,NA,NA
"250","FREEMAN","7",2014,"2014-01-01~2014-12-31","on_broadcast",NA,2099801.06136361,0.000446861049221129,NA,NA,39598575.4548435,0.00849946984417311,NA,NA
"251","FREEMAN","7",2015,"2015-01-01~2015-10-20","on_broadcast",NA,1685593.3204484,0.000358833516682943,NA,NA,31787341.8463826,0.00682515215760958,NA,NA
"252","FREEMAN","8",2012,"2012-08-09~2012-09-06","on_broadcast",NA,3146189.77070647,0.000685905820958244,NA,NA,3146189.77070647,0.000685905820958244,NA,NA
"253","FREEMAN","13",2013,"2013-06-12~2013-12-31","on_broadcast",NA,1136869.61479288,0.000238913724271443,NA,NA,-2044670.7567451,0.000433532941966839,NA,NA
"254","FREEMAN","13",2014,"2014-01-01~2014-12-31","on_broadcast",NA,2044124.74787534,0.000429106378843132,NA,NA,-3676377.68924719,0.000778656610984038,NA,NA
"255","FREEMAN","13",2015,"2015-01-01~2015-10-20","on_broadcast",NA,1640899.74803369,0.000344576353708863,NA,NA,-2951173.70764071,0.000625268392699688,NA,NA
"256","FREEMAN","16",2013,"2013-06-12~2013-12-31","on_broadcast",NA,-1302042.43806986,0.000275033708802839,NA,NA,309737.35148118,6.34509223484304e-05,NA,NA
"257","FREEMAN","16",2014,"2014-01-01~2014-12-31","on_broadcast",NA,-2341110.30234651,0.000493980490965948,NA,NA,556916.800798176,0.000113962459075071,NA,NA
"258","FREEMAN","16",2015,"2015-01-01~2015-10-20","on_broadcast",NA,-1879301.79139347,0.000396670860102684,NA,NA,447059.135974024,9.15128987690961e-05,NA,NA
